,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
987,-0.480656952,3.353321552,-0.000677109,51.86775589
988,-0.480844796,3.352090359,-0.0006155490000000001,51.86775589
989,-0.480844796,3.351166964,-0.000615597,51.97086716
990,-0.480844796,3.349936008,-0.0006155490000000001,51.97086716
991,-0.480656952,3.349320412,-0.00049243,51.97086716
992,-0.480844796,3.348089218,-0.000554037,51.89771652
993,-0.480656952,3.34747386,-0.00049243,51.97086716
994,-0.480844796,3.346242666,-0.00049243,51.86775589
995,-0.480656952,3.345627069,-0.00049243,51.97086716
996,-0.480844796,3.344703674,-0.000492477,51.97086716
997,-0.480844796,3.344088316,-0.00043087,51.97086716
998,-0.480844796,3.342857122,-0.00049243,51.94090652
999,-0.480656952,3.342241526,-0.000430918,51.89771652
1000,-0.480656952,3.341318369,-0.00049243,51.97086716
1001,-0.480656952,3.340702772,-0.00043087,51.97086716
1002,-0.480656952,3.339779377,-0.00043087,51.89771652
1003,-0.480844796,3.338855982,-0.000430918,51.89771652
1004,-0.480656952,3.338240385,-0.000430918,51.97086716
1005,-0.480656952,3.337625027,-0.00043087,51.89771652
1006,-0.480656952,3.336701632,-0.0005539890000000001,51.89771652
1007,-0.480656952,3.3363938330000003,-0.000307798,51.82456589
1008,-0.480656952,3.335470438,-0.000369358,51.97086716
1009,-0.480844796,3.33485508,-0.00036931,51.89771652
1010,-0.480844796,3.333931684,-0.00049243,52.00083542
1011,-0.480656952,3.333008289,-0.00043087,52.00083542
1012,-0.480656952,3.332700491,-0.000369358,51.97086716
1013,-0.480656952,3.332392693,-0.00024623900000000004,51.89771652
1014,-0.4804691370000001,3.331469536,-0.000307751,51.89771652
1015,-0.480656952,3.330546141,-0.00036931,51.89771652
1016,-0.480844796,3.329930544,-0.00036931,51.85453415
1017,-0.480656952,3.329314947,-0.000369358,51.92768478
1018,-0.480844796,3.32839179,-0.00043087,51.86775589
1019,-0.480844796,3.327776194,-0.00036931,51.97086716
1020,-0.480844796,3.327468395,-0.00036931,51.97086716
1021,-0.480844796,3.326852798,-0.000307798,51.89771652
1022,-0.480656952,3.326237202,-0.000369358,51.92768478
1023,-0.4804691370000001,3.325929403,-0.000184679,51.89771652
1024,-0.480656952,3.325006247,-0.000307751,51.89771652
1025,-0.480656952,3.32439065,-0.000307751,51.89771652
1026,-0.480656952,3.3240828510000004,-0.000184679,51.82456589
1027,-0.962068021,3.248985529,-0.015142584,52.00083542
1028,-0.962068021,3.246831179,-0.015450334,51.97086716
1029,-0.962068021,3.245599985,-0.000861788,51.92768478
1030,-0.962068021,3.244368792,-0.000800228,52.00083542
1031,-0.962068021,3.242830038,-0.000738668,51.92768478
1032,-0.961880147,3.241598845,-0.000738668,51.82456589
1033,-0.962068021,3.240060091,-0.000738668,51.85453415
1034,-0.962068021,3.239136696,-0.0006155490000000001,51.92768478
1035,-0.962068021,3.237905502,-0.000615597,51.92768478
1036,-0.962068021,3.236674547,-0.0006155490000000001,51.85453415
1037,-0.962068021,3.235751152,-0.0006155490000000001,51.89771652
1038,-0.961880147,3.234520197,-0.0006155490000000001,51.82456589
1039,0.481225967,3.45673418,0.044073485,52.00083542
1040,0.481225967,3.4588885310000004,0.044689037,51.89771652
1041,0.481038123,3.4604275230000003,0.001108026,51.89771652
1042,0.481225967,3.461658478,0.00080018,51.85453415
1043,0.481225967,3.46319747,0.000800228,52.00083542
1044,0.481225967,3.464428425,0.0007386210000000001,51.89771652
1045,0.481225967,3.465659618,0.000677109,51.85453415
1046,0.481038123,3.465967417,0.00049243,51.85453415
1047,0.000190588,3.393024683,-0.014342308,51.89771652
1048,0.000378419,3.393024683,-0.014650106,51.89771652
1049,0.000190588,3.393332243,0.0,51.92768478
1050,0.000190588,3.393332243,6.1512e-05,51.89771652
1051,0.000190588,3.393332243,6.1512e-05,51.85453415
1052,0.000190588,3.393332243,6.1512e-05,51.89771652
1053,0.000378419,3.3936400410000003,6.15597e-05,51.92768478
1054,0.000190588,3.39394784,0.000184631,51.92768478
1055,0.000190588,3.39394784,0.000184631,51.85453415
1056,2.75712e-06,3.39394784,6.15597e-05,51.89771652
1057,0.000190588,3.39394784,6.15597e-05,51.85453415
1058,0.000378419,3.39394784,6.15597e-05,51.95765305
1059,0.000190588,3.39394784,0.0,51.85453415
1060,2.75712e-06,3.39394784,0.0,51.85453415
1061,2.75712e-06,3.39394784,0.0,51.92768478
1062,-0.480844796,3.3210051060000003,-0.014650106,51.85453415
1063,-0.480656952,3.319773912,-0.014896345,51.85453415
