,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
1041,0.481225967,3.5333702560000004,0.001538849,27.08354187
1042,0.000190588,3.460119724,-0.013788367,27.08354187
1043,0.000190588,3.459196329,-0.014527035,27.00882912
1044,0.000190588,3.4588885310000004,-0.015081023999999997,27.26351357
1045,2.75712e-06,3.4588885310000004,-0.00012311899999999998,27.11410522
1046,0.000190588,3.459196329,0.0,27.08354187
1047,0.000190588,3.4595041280000003,0.00012311899999999998,27.11410522
1048,0.000190588,3.4595041280000003,0.00012311899999999998,27.00882912
1049,0.000378419,3.4598119260000004,0.00012311899999999998,27.08354187
1050,0.000378419,3.4598119260000004,0.00012311899999999998,27.11410522
1051,0.000190588,3.4598119260000004,0.0,27.08354187
1052,0.000378419,3.4604275230000003,0.000184679,27.14466858
1053,0.000190588,3.460119724,0.00012311899999999998,27.11410522
1054,0.000378419,3.460735321,0.000184679,27.11410522
1055,0.000190588,3.460735321,0.00012311899999999998,27.14466858
1056,0.000190588,3.4604275230000003,0.0,27.03939247
1057,0.000190588,3.460735321,6.15597e-05,27.00882912
1058,-0.480844796,3.384714603,-0.015204144,27.03939247
1059,-0.480656952,3.38132906,-0.015819693,26.99524498
1060,-0.480656952,3.379174709,-0.016312122,27.11410522
1061,-0.480844796,3.377020121,-0.001292658,27.06995964
1062,-0.480844796,3.375173569,-0.001046419,27.11410522
1063,-0.480656952,3.373327017,-0.001046419,27.14466858
1064,-0.480656952,3.371788025,-0.000984907,27.06995964
1065,-0.480844796,3.369941473,-0.0009232999999999998,27.1005249
1066,-0.480656952,3.3684024810000004,-0.000861788,27.14466858
1067,-0.480844796,3.3671715260000004,-0.00080018,26.93411064
1068,-0.480844796,3.3653247360000003,-0.000738668,27.06995964
1069,-0.480656952,3.364093542,-0.000800228,27.14466858
1070,-0.480656952,3.362554789,-0.000800228,26.99524498
1071,-0.480656952,3.361323595,-0.000738668,27.14466858
1072,-0.480844796,3.36009264,-0.000738668,26.9205265
1073,-0.480844796,3.358861446,-0.000677109,27.02581406
1074,-0.480844796,3.357630253,-0.000615597,27.14466858
1075,-0.480844796,3.3557837010000005,-0.000738668,27.14466858
1076,-0.480656952,3.355168104,-0.0006155490000000001,27.1005249
1077,-0.480656952,3.353937149,-0.000677109,27.06995964
1078,-0.480844796,3.3527059560000003,-0.0005539890000000001,27.06995964
1079,-0.480656952,3.351474762,-0.0006155490000000001,27.02581406
1080,-0.480844796,3.350243807,-0.0006155490000000001,27.17523193
1081,-0.480844796,3.349320412,-0.0005539890000000001,27.06995964
1082,-0.962068021,3.271760941,-0.015942763999999998,27.14466858
1083,-0.962068021,3.268375397,-0.016312122,27.02581406
1084,-0.962068021,3.265913248,-0.016496753,27.1005249
