,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
1381,0.480999768,3.529359818,0.00221591,0.159051239
1382,0.480999768,3.5333609580000003,0.002154398,0.341745615
1383,-0.000270769,3.434258699,-0.018527795,0.310772568
1384,-0.0004512230000000001,3.430873394,-0.020005083,0.159051239
1385,-0.0004512230000000001,3.430565596,-0.02080531,0.190023229
1386,-0.0004512230000000001,3.430257797,-0.00043087,0.234910518
1387,-0.0004512230000000001,3.430257797,-6.15597e-05,0.190023229
1388,-0.000270769,3.430565596,6.15597e-05,0.114164747
1389,-0.000270769,3.430873394,0.000184679,-0.068773195
1390,-0.000270769,3.430873394,0.00012311899999999998,0.234910518
1391,-0.0004512230000000001,3.431181192,0.00012311899999999998,0.234910518
1392,-0.000270769,3.431488752,0.000246191,0.234910518
1393,-0.0004512230000000001,3.431488752,0.000123072,0.265883058
1394,-0.000270769,3.432104349,0.000184631,0.190023229
1395,-0.000270769,3.432719946,0.000184679,0.220996901
1396,-0.0004512230000000001,3.432719946,0.000184679,0.190023229
1397,-0.0004512230000000001,3.433027744,0.00012311899999999998,0.265883058
1398,-0.000270769,3.433335543,0.00012311899999999998,0.265883058
1399,-0.481360853,3.330539942,-0.020497561,0.007336781999999998
1400,-0.481360853,3.3240768910000003,-0.021790171,0.114164747
1401,-0.481360853,3.320383549,-0.022590399,0.372720331
1402,-0.481541306,3.3179214,-0.001908207,0.341745615
1403,-0.481360853,3.315151453,-0.001538849,0.038307641
1404,-0.481360853,3.3129971030000003,-0.001354218,0.190023229
1405,-0.481360853,3.310842752,-0.001231098,0.220996901
1406,-0.481541306,3.308688402,-0.001169538,0.220996901
1407,-0.481360853,3.307457209,-0.0009232999999999998,-0.037685432000000005
1408,-0.481360853,3.305610657,-0.00086174,0.038307641
1409,-0.481360853,3.304071665,-0.000861788,0.220996901
1410,-0.4811804,3.302532911,-0.00086174,0.069280192
1411,-0.481360853,3.300994158,-0.00080018,-0.006599739
1412,-0.481360853,3.2994551660000004,-0.000800228,-0.113835618
1413,-0.481360853,3.2982242110000004,-0.0006770610000000001,0.190023229
1414,-0.481541306,3.296685219,-0.000738668,0.341745615
1415,-0.481360853,3.295146465,-0.0007386210000000001,0.341745615
1416,-0.4811804,3.29422307,-0.000677109,-0.037685432000000005
1417,-0.481360853,3.292684317,-0.0007386210000000001,0.220996901
1418,-0.481360853,3.2917609210000003,-0.0006155490000000001,0.038307641
1419,-0.481360853,3.2905299660000003,-0.000615501,0.083193317
1420,-0.481360853,3.289298773,-0.0006155490000000001,0.220996901
1421,-0.481541306,3.288375378,-0.0005539890000000001,0.265883058
1422,-0.481360853,3.286836624,-0.000677109,0.234910518
1423,-0.962270439,3.18250227,-0.021297742,0.341745615
1424,-0.962450922,3.176962376,-0.022159528,0.145137861
1425,-0.962450922,3.173269272,-0.022651911,0.417607993
1426,-0.962270439,3.170499325,-0.0018466,0.341745615
1427,-0.962270439,3.167729378,-0.001538849,0.145137861
1428,-0.962270439,3.164959431,-0.00141573,0.448583186
1429,-0.962450922,3.162497282,-0.00135417,0.296857238
1430,-0.962270439,3.160342932,-0.00123105,0.341745615
1431,-0.962270439,3.158496141,-0.001107979,0.448583186
1432,-0.962270439,3.1560339930000003,-0.001107979,0.220996901
1433,-0.962270439,3.1541874410000004,-0.001046419,0.417607993
1434,-0.962270439,3.152340889,-0.001046419,0.448583186
1435,0.480999768,3.463496923,0.061615657,0.296857238
1436,0.480819315,3.471806765,0.063708544,0.448583186
1437,0.480999768,3.47703886,0.06518583,0.386634439
1438,0.480999768,3.481347799,0.002769947,0.310772568
1439,0.480999768,3.4844253060000003,0.002092838,0.265883058
1440,0.480819315,3.48781085,0.0018466,0.448583186
1441,0.480999768,3.490580797,0.001600409,0.341745615
1442,0.480819315,3.493350744,0.001538849,0.417607993
1443,-0.4811804,3.287452221,-0.040317964,0.448583186
1444,-0.481360853,3.281912327,-0.042041492,0.417607993
1445,-0.481360853,3.27914238,-0.04302635,0.417607993
1446,-0.481360853,3.276988029,-0.001538849,0.448583186
1447,-0.481360853,3.275141239,-0.001046419,0.417607993
1448,-0.481360853,3.273602486,-0.00086174,0.448583186
1449,-0.4811804,3.27267909,-0.000677109,0.403695256
1450,-0.481360853,3.271140337,-0.000677109,0.448583186
1451,-0.481360853,3.270216942,-0.0005539890000000001,0.341745615
1452,-0.4811804,3.268985987,-0.0006155490000000001,0.341745615
1453,-0.481360853,3.267754793,-0.0006155490000000001,0.220996901
1454,-0.481360853,3.266831636,-0.00049243,0.417607993
1455,-0.481360853,3.26621604,-0.00049243,0.417607993
1456,-0.4811804,3.265292645,-0.00049243,0.417607993
1457,-0.481541306,3.264061689,-0.00049243,0.448583186
1458,-0.481541306,3.263446093,-0.00049243,0.479558617
1459,-0.481360853,3.2628304960000003,-0.00043087,0.448583186
1460,-0.481360853,3.2619071010000003,-0.000430918,0.448583186
1461,-0.481360853,3.261291742,-0.00036931,0.448583186
1462,-0.4811804,3.260983944,-0.000307751,0.448583186
1463,-0.481541306,3.25975275,-0.00043087,0.555423141
1464,-0.481360853,3.259137154,-0.000369358,0.524447262
1465,-0.481360853,3.258521795,-0.00036931,0.448583186
1466,-0.481360853,3.257906199,-0.00036931,0.524447262
