,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
9347,0.353688657,3.4191854,0.034717083,27.01569176
9348,0.319503397,3.415800095,0.017604778999999997,27.04624748
9349,0.198728025,3.398256779,-0.007817507,26.94097137
9350,0.198164538,3.399795532,-0.004001093,26.98513603
9351,0.283064187,3.4145689010000004,-0.00036931,27.01569176
9352,0.334154248,3.424109936,0.004985952,26.94097137
9353,0.301847279,3.420108795,0.003939533,26.94097137
9354,0.322884381,3.4250333310000003,0.002031326,26.97152901
9355,0.266910702,3.417338848,-0.0014157770000000002,27.09040451
9356,0.310863167,3.4253411289999995,0.000923347,27.01569176
9357,0.280810207,3.421647787,-0.000738668,27.04624748
9358,0.297715008,3.425648689,0.001600409,26.94097137
9359,0.246624961,3.418570042,-0.001538849,26.94097137
9360,0.283627689,3.4253411289999995,0.0006155490000000001,27.04624748
9361,0.395199329,3.4441154000000003,0.003631782,26.89680862
9362,0.487048715,3.460119724,0.008309936,26.97152901
9363,0.354440004,3.44011426,0.0028931140000000004,27.04624748
9364,0.135616794,3.406874418,-0.007571316,26.97152901
9365,0.132047996,3.40656662,-0.010772181,27.00208664
9366,0.161537483,3.4114911560000003,-0.00584774,27.16511345
9367,0.698922157,3.49705267,0.01803565,27.01569176
9368,0.605006635,3.484741688,0.015573454,26.94097137
9369,0.400082946,3.453656435,0.008371497,26.89680862
9370,0.292831391,3.437652111,-0.01206479,27.00208664
9371,0.224836543,3.42749548,-0.011572361,26.86624718
9372,0.124910422,3.412106752,-0.008371497,27.01569176
9373,0.043203905,3.399487972,-0.007694387,26.86624718
9374,0.008642986,3.39394784,-0.006709528,26.94097137
9375,0.003571548,3.393024683,-0.003816414,26.89680862
9376,2.75712e-06,3.392409086,-0.0014157770000000002,26.94097137
9377,2.75712e-06,3.392101288,-0.000307751,26.92736626
9378,0.000190588,3.392716885,-6.15597e-05,26.94097137
9379,0.000190588,3.392409086,0.0,27.00208664
9380,0.000190588,3.392716885,0.0,26.97152901
9381,0.000190588,3.392716885,6.15597e-05,26.89680862
9382,0.000190588,3.392716885,6.15597e-05,27.04624748
9383,0.000190588,3.392716885,-6.15597e-05,27.10735703
9384,-0.11382287,3.37486577,-0.003508663,27.03264236
9385,-0.898017585,3.250216722,-0.028561592,27.03264236
9386,-1.6685006619999998,3.1255674360000003,-0.053491451,27.00208664
9387,-2.259604931,3.027079344,-0.069557287,27.00208664
9388,-2.875503063,2.924282074,-0.065002248,26.97152901
9389,-2.635642767,2.955675364,-0.033609103,27.00208664
9390,-2.778957844,2.928591013,-0.019328307,27.00208664
9391,-2.8467650410000003,2.912894487,-0.001846647,26.9579258
9392,-1.759598732,3.0803244110000003,0.025176048,26.9579258
9393,-1.281193018,3.154498339,0.045550775,27.00208664
9394,-1.11139369,3.180351496,0.020128537,27.03264236
9395,-1.36966145,3.139109612,-0.003016186,27.03264236
9396,-0.884681582,3.214514732,0.006771088000000001,27.03264236
9397,-1.211695433,3.16250062,0.004308891,26.92736626
9398,-0.85406512,3.218208075,0.000861788,27.00208664
9399,-0.633739293,3.252371073,0.0177279,26.97152901
9400,-0.640689015,3.251755476,0.00677104,27.03264236
9401,-0.968454242,3.199741364,-0.010464382,27.00208664
9402,-0.343352437,3.297921896,0.009233284,26.9579258
9403,-0.34316462299999995,3.298537493,0.019636106,26.9579258
9404,-0.988176525,3.196971416,-0.019943858,26.97152901
9405,-1.7661727669999998,3.072322369,-0.045181464000000005,27.0632
9406,-0.8805493120000001,3.209897995,0.002339077,26.9579258
9407,-1.413613915,3.1255674360000003,0.010156584,27.0632
9408,-0.660411298,3.2431378360000003,0.006709528,26.9579258
9409,-1.462262154,3.1163342000000003,-0.002092886,26.9579258
9410,-0.689149439,3.2369823460000005,-0.000984859,27.03264236
9411,-0.694784403,3.236366749,0.023575639,26.92736626
9412,-0.7009828090000001,3.235751152,-0.00012311899999999998,27.0632
9413,0.085841559,3.359477043,0.024683619,27.03264236
9414,0.25000590100000003,3.386868954,0.03028512,26.98848534
9415,-0.23328343,3.312079668,-0.009110117,26.98848534
9416,-0.145190656,3.326545,-0.01175704,27.0632
9417,0.007891661999999999,3.350859404,0.007694435,27.0632
9418,-0.560109496,3.261912107,-0.012741899,26.9579258
9419,0.114204049,3.367786884,0.003570175,27.03264236
9420,-0.7171362640000001,3.237905502,-0.00504756,27.13791084
9421,-0.05221428,3.341933727,-0.004986,27.03264236
9422,-0.296958178,3.304385185,0.013049698,27.03264236
9423,-0.130164176,3.330238342,-0.002031326,27.0632
9424,-0.541702032,3.266221046,-0.007571268000000002,27.13791084
9425,-0.544519544,3.265297651,-0.012926579,27.09375763
9426,-0.214312494,3.316696167,0.010033464,27.03264236
9427,-0.129412845,3.330546141,0.013049698,27.04960251
9428,-0.29094758600000004,3.305616379,-0.002092838,27.08016396
9429,-0.29019624,3.305923939,-0.004862881,27.15487289
9430,0.165669769,3.377943516,0.014465427,27.01904488
9431,0.039447282,3.358861446,0.010587501,26.98848534
9432,-0.671117663,3.246831179,-0.026037788,27.01904488
9433,0.478220671,3.4281110760000004,0.013911486,27.08016396
9434,-2.340560198,2.983375072,-0.052937411,27.18543053
9435,-1.176571131,3.163423777,-0.052568100000000006,27.04960251
9436,-1.461886525,3.116949797,0.025853157,27.12431335
9437,-1.242499828,3.14988184,-0.002769947,27.0054512
9438,-0.485540569,3.268990993,0.030162048,27.12431335
9439,-1.542090297,3.101561069,-0.009787226,26.9579258
