,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
8823,-2.202530146,2.846416712,0.00036931,0.231782913
8824,-1.632295728,2.9633696080000003,0.032623719,0.231782913
8825,-0.819170535,3.136029005,0.054660082,0.200815007
8826,-0.719018638,3.16065073,0.063092992,0.200815007
8827,-0.200394139,3.274218082,0.062169693,0.276675016
8828,0.482984751,3.4241023060000004,0.057306908,0.200815007
8829,0.35341885700000003,3.403173923,0.048258446,0.231782913
8830,0.319313079,3.399480581,0.024683189,0.200815007
8831,0.198408961,3.376705647,-0.010156441,0.231782913
8832,0.198408961,3.3782444,-0.005170584000000001,0.231782913
8833,0.282680929,3.398249626,-0.00049243,0.231782913
8834,0.33411029,3.411483765,0.006894064,0.231782913
8835,0.301809043,3.4068672660000003,0.005539894,0.231782913
8836,0.322561234,3.413330317,0.002831459,0.231782913
8837,0.266620547,3.403173923,-0.001846647,0.169848785
8838,0.31083172600000003,3.413945913,0.00135417,0.231782913
8839,0.280515492,3.409329414,-0.0009232999999999998,0.231782913
8840,0.297297686,3.414253712,0.002092838,0.200815007
8841,0.246590152,3.405020475,-0.0019697670000000003,0.200815007
8842,0.283222288,3.414253712,0.000800228,0.200815007
8843,0.39492324,3.439490795,0.004862738,0.231782913
8844,0.486954749,3.461034775,0.0111413,0.231782913
8845,0.353960216,3.435182095,0.004124117,0.276675016
8846,0.134708747,3.389324188,-0.010218,0.138884231
8847,0.132001936,3.3884010310000003,-0.014711428,0.200815007
8848,0.16141592,3.3951718810000004,-0.008125162,0.200815007
8849,0.698266268,3.51150918,0.024498558,0.200815007
8850,0.604791105,3.495505095,0.021359254,0.200815007
8851,0.400156409,3.453956127,-0.006709385,0.231782913
8852,0.29278636,3.431796551,-0.016250324,0.231782913
8853,0.224394321,3.417947054,-0.015757848,0.200815007
8854,0.124603324,3.396710873,-0.007386493,0.231782913
8855,0.042316351,3.378859997,-0.007940483,0.231782913
8856,0.008210564,3.371473551,-0.009294701,0.276675016
8857,0.003518763,3.370242357,-0.005293703,0.200815007
8858,-0.0004512230000000001,3.369319201,-0.0005539890000000001,0.200815007
8859,-0.000270769,3.369319201,-0.000184631,0.200815007
8860,-0.000270769,3.369626999,-0.000123072,0.169848785
8861,-0.000270769,3.369626999,6.15597e-05,0.231782913
8862,-0.000270769,3.369626999,0.00012311899999999998,0.214743152
8863,-0.000270769,3.369934797,6.15597e-05,0.200815007
8864,-0.0004512230000000001,3.369934797,6.15597e-05,0.276675016
8865,-0.000270769,3.370242357,6.1512e-05,0.200815007
8866,-0.114498079,3.3456208710000004,-0.004862785,0.276675016
8867,-0.8982093329999999,3.177270174,-0.038594436,0.231782913
8868,-1.669108391,3.006149769,-0.072818518,0.200815007
8869,-2.260094881,2.873808384,-0.094362497,0.307643443
8870,-2.875442505,2.736542702,-0.056014251,0.169848785
8871,-2.635980368,2.776552677,-0.045796297,0.200815007
8872,-2.779260635,2.740851402,-0.026345158,0.169848785
8873,-2.846750498,2.720230818,-0.003077698,0.307643443
8874,-1.759696245,2.942749023,0.039456226,0.352536291
8875,-1.281854272,3.0433900360000004,0.0637701,0.200815007
8876,-1.111325383,3.080630302,0.028314924,0.276675016
8877,-1.369554877,3.0252316,-0.0031392570000000003,0.276675016
8878,-0.885216653,3.127411366,0.009602452,0.200815007
8879,-1.212199092,3.057855129,0.006155395,0.245708242
8880,-0.853998125,3.1335668560000003,0.0017235279999999998,0.200815007
8881,-0.634024858,3.1818869110000003,0.024436999,0.276675016
8882,-0.6414234639999999,3.180655718,0.00978713,0.276675016
8883,-0.968405902,3.110791683,-0.013911247,0.276675016
8884,-0.343854964,3.244364262,0.012803269,0.276675016
8885,-0.343854964,3.246210814,0.026714468,0.32156902600000004
8886,-0.988436282,3.1080217360000004,-0.026714515,0.169848785
8887,-1.76583159,2.93936348,-0.061184835,0.214743152
8888,-0.880705297,3.124641418,0.002523708,0.32156902600000004
8889,-1.414126992,3.0101506710000003,0.01292634,0.32156902600000004
8890,-0.660732031,3.1701915260000004,0.009725571,0.214743152
8891,-1.462308168,2.998455524,-0.002954578,0.352536291
8892,-0.689424157,3.162497282,-0.00086174,0.245708242
8893,-0.695379138,3.162189484,0.031823494,0.245708242
8894,-0.701514602,3.16095829,0.000307751,0.214743152
8895,0.085083924,3.331463337,0.033916332,0.245708242
8896,0.249296963,3.370242357,0.041856814,0.183778301
8897,-0.233778104,3.268678188,-0.01169529,0.138884231
8898,-0.146077514,3.288067579,-0.015881013,0.169848785
8899,0.007308295,3.322230339,0.010464239,0.183778301
8900,-0.560580075,3.2003531460000003,-0.017358255,0.107919924
8901,0.114497907,3.345313072,0.004924345,0.015035672
8902,-0.717575014,3.1674215789999995,-0.007078743,0.259638011
8903,-0.052421942,3.308996201,-0.006647825,0.32156902600000004
8904,-0.297658771,3.258213997,0.017481375,0.197712243
8905,-0.130558476,3.294530869,-0.002523708,0.183778301
8906,-0.541632414,3.2062006000000003,-0.010464239,0.169848785
8907,-0.545061052,3.204354048,-0.017850686,0.16675041599999998
8908,-0.214289084,3.275756836,0.013541889,0.214743152
8909,-0.129836664,3.294838667,0.017973805,0.228674278
8910,-0.291884243,3.260676146,-0.002646828,0.290603399
8911,-0.290440619,3.260983944,-0.006586266,0.259638011
8912,0.165385902,3.3597781660000003,0.019758845,0.228674278
8913,0.039068181,3.334541082,0.014772987,0.152815118
8914,-0.671017885,3.181579113,-0.035208941,0.183778301
8915,0.4782929420000001,3.428718805,0.018958664,0.152815118
8916,-2.340216398,2.825796127,-0.071772099,0.259638011
8917,-1.177371502,3.064626217,-0.071956776,0.152815118
8918,-1.462308168,3.00184083,0.032869913,0.183778301
8919,-1.242334962,3.046467781,-0.003570128,0.152815118
8920,-0.486233085,3.208970547,0.040933467,0.197712243
8921,-1.542068839,2.982451439,-0.01292634,0.152815118
8922,-0.8633817429999999,3.124949217,-0.016250277,0.152815118
8923,-1.419540644,3.004918575,0.003693247,0.16675041599999998
8924,-0.8087041970000001,3.134490013,0.002154398,0.16675041599999998
8925,-0.908856094,3.112946272,0.02105155,0.228674278
8926,-1.013880253,3.089555502,-0.008740711,0.13579027400000002
8927,-0.468729079,3.207431793,0.018774033,0.228674278
8928,-0.65477705,3.167729378,0.015388536,0.090892352
8929,-0.013082995,3.307765007,0.020497512,0.090892352
8930,-1.028136134,3.096634388,-0.014342117,0.12185362
8931,-0.108723558,3.26837039,-0.007263375,0.12185362
8932,-0.565091431,3.195736408,0.008494472,0.12185362
8933,-0.660010219,3.171422482,0.016311835,0.197712243
8934,-1.518790245,3.001225471,-0.056506682,0.16675041599999998
8935,-0.306681484,3.222204685,0.006463146,0.090892352
8936,-0.681484222,3.166498184,-0.000430918,0.197712243
8937,-0.6856346729999999,3.16095829,0.034962751,0.197712243
8938,-0.689424157,3.160035133,-0.015696287,0.090892352
