,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
9304,-0.199661672,3.318850517,0.045243025,20.34218407
9305,0.483292103,3.428418875,0.041488171,20.19184113
9306,0.353688657,3.4114911560000003,0.034840204,20.34218407
9307,0.319127738,3.408721209,0.0177279,20.34218407
9308,0.198915869,3.391793489,-0.007694387,20.19184113
9309,0.198164538,3.392716885,-0.004001045,20.19184113
9310,0.283064187,3.407182217,-0.000430918,20.29772186
9311,0.333966404,3.41703105,0.0050475120000000005,20.22254944
9312,0.301847279,3.4136455060000004,0.004062653,20.26701546
9313,0.322884381,3.418262243,0.002031326,20.22254944
9314,0.266910702,3.41056776,-0.001354218,20.22254944
9315,0.310863167,3.4191854,0.001046419,20.37288857
9316,0.280810207,3.415492296,-0.0006155490000000001,20.22254944
9317,0.297715008,3.4191854,0.001600409,20.34218407
9318,0.246437117,3.412106752,-0.00141573,20.1473732
9319,0.283815503,3.4191854,0.0006155490000000001,20.22254944
9320,0.395199329,3.437652111,0.003570223,20.1473732
9321,0.486860901,3.453656435,0.008186865,20.29772186
9322,0.354627818,3.434574366,0.003077793,20.37288857
9323,0.135428965,3.4010267260000004,-0.007325076999999998,20.29772186
9324,0.131860167,3.400718927,-0.010772181,20.29772186
9325,0.161349654,3.405643463,-0.00584774,20.07218933
9326,0.6987343429999999,3.490897179,0.01797409,20.1473732
9327,0.6048188210000001,3.478586197,0.015573454,20.29772186
9328,0.400082946,3.448424101,0.008494568000000001,20.29772186
9329,0.292455733,3.432419777,-0.011941718999999998,20.07218933
9330,0.224836543,3.421955585,-0.011510802,20.22254944
9331,0.124910422,3.406874418,-0.008371497,20.29772186
9332,0.043016072,3.394255638,-0.007632828,20.22254944
9333,0.008642986,3.388407946,-0.006771088000000001,20.32842636
9334,0.003759379,3.38748455,-0.003877974,20.22254944
9335,0.000190588,3.386868954,-0.0014157770000000002,20.1473732
9336,0.000190588,3.386868954,-0.000369358,20.25325584
9337,0.000190588,3.386868954,-0.00012311899999999998,20.29772186
9338,0.000190588,3.387176752,0.0,19.952528
9339,0.000190588,3.387176752,0.0,20.29772186
9340,0.000190588,3.387176752,0.0,20.25325584
9341,0.000190588,3.387176752,0.0,19.99700546
9342,0.000378419,3.38748455,6.15597e-05,20.1473732
9343,-0.114010707,3.3693258760000004,-0.003570175,20.22254944
9344,-0.898017585,3.245599985,-0.028315354,20.1473732
9345,-1.6685006619999998,3.120643139,-0.053368282,20.1473732
9346,-2.259604931,3.022154808,-0.069495775,20.22254944
9347,-2.875315189,2.919357777,-0.065002203,20.29772186
9348,-2.635455132,2.9501352310000004,-0.033670664,20.25325584
9349,-2.779145718,2.922435522,-0.019451428,20.29772186
9350,-2.846577168,2.906738997,-0.001846647,20.02771759
9351,-1.759786606,3.072630167,0.024991417,20.25325584
9352,-1.281005144,3.147419453,0.045427658,20.32842636
9353,-1.11139369,3.1735804080000003,0.053799201,20.22254944
9354,-1.36966145,3.132646322,0.012003231,20.25325584
9355,-0.884869397,3.207435846,0.012003278,20.07218933
9356,-1.211695433,3.1560373310000003,-0.003508616,20.25325584
9357,-0.8538773059999999,3.211129189,0.015819693,19.72693062
9358,-0.633927107,3.245599985,0.007632828,19.99700546
9359,-0.640876889,3.245292187,0.017912531000000002,20.02771759
9360,-0.968454242,3.193893671,-0.0034471040000000003,20.10290146
9361,-0.343540281,3.29084301,0.008925485,20.1473732
9362,-0.343352437,3.291766405,0.009294843,20.25325584
9363,-0.988176525,3.1908159260000004,-0.00043087,20.25325584
9364,-1.7659850119999998,3.067090034,-0.044873714,20.07218933
9365,-0.8805493120000001,3.2034347060000004,-0.017789459,20.22254944
9366,-1.413613915,3.119411945,-0.014157677,19.99700546
9367,-0.660223484,3.236366749,0.034224652,20.1473732
9368,-1.461886525,3.1107943060000003,-0.01852808,19.72693062
9369,-0.689149439,3.22990346,0.022221422,20.1473732
9370,-0.694784403,3.2295956610000003,-0.0014157770000000002,20.17808151
9371,-0.7009828090000001,3.229287863,0.02394495,19.952528
9372,0.085841559,3.352398157,0.024375821,20.20879173
9373,0.249818087,3.380405664,0.030100441,20.1473732
9374,-0.23328343,3.306231737,0.015388775,19.98324203
9375,-0.14537850000000002,3.3200817110000003,-0.006771088000000001,19.84661674
9376,0.007703830999999999,3.344703674,-0.007325076999999998,20.17808151
9377,-0.560109496,3.256372213,-0.010033464,20.22254944
9378,0.114391878,3.361939192,0.008371497,19.952528
9379,-0.717324078,3.23205781,-0.022652293,19.99700546
9380,-0.05221428,3.335470438,0.015819645,19.80213547
9381,-0.296958178,3.298229694,-0.012865018999999998,20.13361168
9382,-0.130164176,3.32439065,0.018528128,19.80213547
9383,-0.541889906,3.260373354,-0.015204096,20.10290146
9384,-0.5447073579999999,3.258834362,-0.007879066,20.38983917
9385,-0.214312494,3.310848475,-0.002769995,20.16432381
9386,-0.129412845,3.32439065,0.012926579,19.98324203
9387,-0.29094758600000004,3.300076246,0.008186816999999999,20.02771759
9388,-0.29000842600000004,3.300076246,-0.002216005,19.86357498
9389,0.165669769,3.372095823,0.009479475,20.17808151
9390,0.039447282,3.353013754,0.010587501,20.02771759
9391,-0.670929849,3.242214441,-0.011572361,19.78837585
9392,0.478220671,3.421647787,0.009910393,20.20879173
9393,-2.340560198,2.979989529,-0.07466640299999999,20.01395798
9394,-1.176571131,3.157576084,-0.016742993,20.05843163
9395,-1.46207428,3.111409903,-0.062293768,19.75765228
9396,-1.242687583,3.143726349,0.033301353,20.13361168
9397,-0.485540569,3.2622199060000003,0.021051884,19.90805244
9398,-1.542278171,3.096636534,-0.002769995,19.93876839
9399,-0.863081038,3.201280355,0.011572361,19.72693062
9400,-1.419248819,3.113256454,-0.02991581,19.78837585
9401,-0.807858706,3.208051443,0.02252922,19.93876839
9402,-0.90872395,3.192354918,-0.0017850879999999996,19.93876839
9403,-1.013345838,3.1751194,0.012557268,19.93876839
9404,-0.4688236120000001,3.260680914,0.010464335,20.01395798
9405,-0.654212892,3.23205781,0.008002138,19.83285332
9406,-0.012394094,3.332700491,0.031516217,19.96948624
9407,-0.740803003,3.2197468280000003,-0.008248377,19.93876839
9408,-1.028184533,3.1735804080000003,-0.01163392,19.93876839
9409,-0.107812278,3.317619562,-0.003139305,19.78837585
9410,-0.564993083,3.24652338,0.00547843,19.78837585
9411,-0.659847796,3.231442213,0.011695432,20.05843163
9412,-1.518799305,3.09540534,-0.044504404,19.86357498
9413,-0.305974066,3.284995317,0.007694387,19.81909561
9414,-0.6814484000000001,3.226825714,-0.000861788,19.71317101
9415,-0.685392797,3.225902319,0.026284028,19.89429283
9416,-0.688961625,3.224978924,-0.012064839,19.71317101
9417,-0.8854328990000001,3.193585873,-0.0065864090000000005,19.86357498
9418,-0.8946366309999999,3.191739321,-0.00677104,19.60723686
9419,-1.198359489,3.143110752,-0.016312122,19.74389267
9420,-0.527614713,3.247754335,0.010833693,19.71317101
9421,-0.92055732,3.186506987,-0.001046467,19.78837585
9422,0.525929749,3.4136455060000004,0.033485986,19.74389267
9423,-0.024978776,3.329622746,0.028376913,19.81909561
9424,-0.7702924609999999,3.212667942,-0.039395284,19.68244743
9425,-0.6814484000000001,3.225902319,-0.037856437,19.71317101
9426,-0.11870648,3.31392622,-0.003200865,19.81909561
9427,-1.058801055,3.167117119,-0.009048605,19.63796043
9428,-0.403646231,3.268990993,-0.008679247,19.74389267
9429,-0.213749006,3.299460649,0.025976229,19.63796043
9430,-0.776866555,3.211129189,-0.010649013,19.71317101
9431,0.080957949,3.345627069,0.015327215,19.78837585
9432,-1.05128777,3.168656111,-0.009110165,19.71317101
9433,-0.399326116,3.269298792,-0.014773225,19.69940948
9434,-0.586593688,3.240367889,0.013911486,19.66868782
9435,-0.304659247,3.284995317,0.003200865,19.77461624
9436,-0.6791943909999999,3.226210117,-0.0029546740000000004,19.63796043
9437,0.051468469,3.340702772,0.01132617,19.84981728
9438,-0.5755116339999999,3.242830038,0.003139305,19.74389267
9439,-0.955869555,3.182813644,-0.031331588,19.74389267
9440,-0.586781502,3.239752293,-0.000984859,19.66868782
9441,-0.778932691,3.209590197,0.005109072,19.71317101
9442,-0.97747016,3.177889347,-0.012311029,19.80533791
9443,-0.795837522,3.2055890560000004,-0.000861788,19.77461624
9444,0.169050723,3.357322693,0.035763551,19.59347534
9445,-0.683326662,3.224671364,0.003877974,19.83606148
9446,0.168862894,3.35824585,0.0006155490000000001,19.69940948
9447,-1.043586731,3.168656111,-0.011449242,19.77461624
9448,0.022730317000000003,3.335470438,-0.004247332,19.77461624
9449,-1.043586731,3.168348312,-0.00049243,19.68565559
9450,-0.30071479100000004,3.284379721,-0.009725714,19.66868782
9451,-0.019907337,3.329007149,0.031700898,19.69940948
9452,-0.569688857,3.2431378360000003,-0.008002138,19.74389267
9453,-0.385238767,3.272068739,-0.011203051,19.76086235
9454,-0.757895648,3.21297574,-0.006155538,19.79158783
9455,-0.57532382,3.241598845,-0.006032419,19.66868782
9456,-0.390310198,3.270529747,0.011326122,19.80533791
9457,0.082272768,3.344703674,0.020744037,19.76086235
9458,-0.4688236120000001,3.25914216,-0.002154446,19.73013496
9459,-0.840541303,3.20035696,-0.028684711,19.76086235
9460,-0.382421315,3.271760941,0.002339077,19.65492821
9461,0.024796458,3.336086035,0.027022695,19.71638298
9462,-0.648577929,3.230826855,-0.008125258,19.69940948
9463,-0.37490806,3.273607492,-0.012311029,19.73013496
9464,-0.465254813,3.25914216,0.00547843,19.83606148
9465,-0.557855546,3.24467659,-0.005724669,19.76086235
9466,-0.191960603,3.302230835,0.008556175,19.68565559
9467,-0.831713259,3.201280355,-0.008679247,19.69940948
9468,-0.7471892240000001,3.214206934,-0.017543221,19.79158783
9469,-0.013708911,3.329314947,0.025299167,19.79158783
9470,-0.465442628,3.25914216,0.008987045,19.83606148
9471,-0.557855546,3.244368792,-0.01674304,19.86678696
9472,-0.010140121,3.330238342,0.014219237,19.71638298
9473,-1.294528961,3.1283373830000003,-0.023267841,19.79158783
9474,-0.473895043,3.256372213,-0.014650106,19.79158783
9475,-0.013708911,3.329314947,0.039826155,19.76086235
9476,-0.929761052,3.1852760310000003,-0.014096117,19.79158783
