,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
9289,0.353688657,3.430881023,0.033609103,42.18702316
9290,0.319503397,3.42749548,0.016927671000000002,42.15688324
9291,0.198915869,3.410875559,-0.007694387,42.18702316
9292,0.198164538,3.4114911560000003,-0.004001093,42.26070404
9293,0.283064187,3.425648689,-0.000492477,42.08319855
9294,0.333966404,3.434882164,0.004801321,42.15688324
9295,0.301847279,3.431188822,0.003816414,42.26070404
9296,0.322884381,3.435497522,0.001908207,42.11333847
9297,0.267098546,3.4281110760000004,-0.0014157770000000002,42.18702316
9298,0.311051011,3.435497522,0.00080018,42.18702316
9299,0.280998051,3.432419777,-0.000677109,42.11333847
9300,0.297527164,3.435497522,0.001477289,42.18702316
9301,0.246437117,3.428418875,-0.001538849,42.15688324
9302,0.283627689,3.435189962,0.000615597,42.26070404
9303,0.395199329,3.453040838,0.0034471040000000003,42.18702316
9304,0.486860901,3.468429565,0.007879066,42.08319855
9305,0.354440004,3.449039698,0.002708435,42.18702316
9306,0.135428965,3.416415453,-0.007386637,42.11333847
9307,0.131860167,3.415492296,-0.010649013,42.11333847
9308,0.161349654,3.420416594,-0.00584774,42.18702316
9309,0.6987343429999999,3.503823757,0.017543221,42.26070404
9310,0.6048188210000001,3.490897179,0.015019417,42.18702316
9311,0.400082946,3.461043119,0.008063746,42.26070404
9312,0.292831391,3.445346355,-0.0118186,42.11333847
9313,0.224648714,3.435189962,-0.011326122,42.11333847
9314,0.12509825800000002,3.420416594,-0.008186816999999999,42.15688324
9315,0.042828243,3.407490015,-0.007571268000000002,42.18702316
9316,0.008642986,3.402257919,-0.006647920999999999,42.11333847
9317,0.003759379,3.401950121,-0.001231098,42.18702316
9318,0.000378419,3.401334524,-0.00024623900000000004,42.18702316
9319,0.000190588,3.4010267260000004,-0.000307798,42.26070404
9320,0.000378419,3.401334524,0.0,42.15688324
9321,0.000190588,3.4010267260000004,0.0,42.11333847
9322,0.000190588,3.4010267260000004,6.15597e-05,42.18702316
9323,0.000378419,3.4010267260000004,-6.15597e-05,42.11333847
9324,0.000190588,3.400718927,-6.15597e-05,42.18702316
9325,0.000190588,3.4010267260000004,0.0,42.18702316
9326,-0.11382287,3.38348341,-0.0034471040000000003,42.11333847
9327,-0.898017585,3.2622199060000003,-0.027761364,42.08319855
9328,-1.6685006619999998,3.140956163,-0.048567008,42.18702316
