,Test_Time(s),Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Temperature (C)_1
1,8.01091563,-1.099372506,3.125875235,0.0,0.001529404,0.0,0.004786826,-0.000738668,20.89485741
2,13.0181725,-1.099372506,3.1197197439999997,0.0,0.003058494,0.0,0.009561803,-0.0006155490000000001,20.864151
3,18.02003648,-1.099372506,3.115410805,0.0,0.0045859279999999995,0.0,0.014323748,-0.000430918,20.89485741
4,23.02470373,-1.099372506,3.111409903,0.0,0.006114245,0.0,0.01908192,-0.00043087,20.864151
5,28.03218965,-1.099372506,3.108332157,0.0,0.007643389,0.0,0.023837301,-0.000307751,20.864151
6,33.04024686,-1.099372506,3.105561972,0.0,0.009172733,0.0,0.028588565,-0.000184679,20.74458504
7,38.04439749,-1.099372506,3.102792025,0.0,0.010700881,0.0,0.033332126000000004,-0.00024623900000000004,20.89485741
8,43.0506681,-1.099372506,3.1009454730000003,0.0,0.012229678,0.0,0.038074186,-0.000246191,20.89485741
9,48.05694872,-1.099372506,3.0990986819999997,0.0,0.013758461000000001,0.0,0.042813199999999996,-0.00012311899999999998,20.66944313
10,53.06616196,-1.099184632,3.0972521310000003,0.0,0.015288145,0.0,0.047552325,-0.000184679,20.81972504
11,58.07167304,-1.099748135,3.095713139,0.0,0.016816706,0.0,0.052285483,-0.00012311899999999998,20.638731
12,63.07766032,-1.099372506,3.094482183,0.0,0.01834543,0.0,0.057017077,-0.000184631,20.74458504
13,68.08191373,-1.099372506,3.09325099,0.0,0.019873619,0.0,0.061745071,-0.00012311899999999998,20.74458504
14,73.08893694,-1.099372506,3.092327595,0.0,0.021399695,0.0,0.066464672,-6.15597e-05,20.71387482
15,78.09149769,-1.099372506,3.09109664,0.0,0.0229303,0.0,0.071196735,-6.15597e-05,20.864151
16,83.09867796,-1.099372506,3.090481043,0.0,0.024459365,0.0,0.075922703,-6.15597e-05,20.81972504
17,88.10502325,-1.099184632,3.089557648,0.0,0.025988185,0.0,0.080646489,-6.15597e-05,20.81972504
18,93.10515683,-1.099372506,3.088634491,0.0,0.027515103,0.0,0.085363225,-0.000123072,20.89485741
19,98.10752972,-1.099372506,3.087711096,0.0,0.029042702000000004,0.0,0.09008091300000001,-0.00012311899999999998,20.864151
20,103.11369870000001,-1.099372506,3.0870954989999997,0.0,0.030571461,0.0,0.094800995,-6.15597e-05,20.78901672
21,108.12290690000002,-1.099184632,3.0867877010000004,0.0,0.032101168,0.0,0.09952294,-6.15597e-05,20.89485741
22,113.12833329999998,-1.099372506,3.085864305,0.0,0.033629729,0.0,0.10424047,-6.15597e-05,20.74458504
