,Test_Time(s),Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Temperature (C)_1
1,8.014952271,-1.0997763870000001,2.891659021,0.0,0.00152934,0.0,0.004434921,-0.0017235279999999998,18.44455147
2,13.01822135,-1.0997763870000001,2.877501488,0.0,0.00305781,0.0,0.008843676,-0.0014773370000000002,18.42752266
3,18.02243704,-1.099956751,2.864575148,0.0,0.004586570999999999,0.0,0.01323268,-0.001354218,18.48908997
4,23.02669623,-1.0997763870000001,2.8519566060000003,0.0,0.006115326,0.0,0.017602225,-0.00135417,18.38297844
5,28.03593026,-1.099956751,2.839953661,0.0,0.0076457140000000005,0.0,0.021957621,-0.00135417,18.45830536
6,33.04532174,-1.0997763870000001,2.827950478,0.0,0.009176093,0.0,0.026294465,-0.0012926580000000001,18.36595535
7,38.05151997,-1.099956751,2.815947533,0.0,0.010705457,0.0,0.030610224,-0.00129261,18.42752266
8,43.06660538,-1.0997763870000001,2.8039443489999996,0.0,0.012237517,0.0,0.034915413,-0.00141573,18.35219383
9,48.07710593,-1.0997763870000001,2.7919414039999997,0.0,0.013768207,0.0,0.039198408,-0.00135417,18.32140541
10,53.08635458,-1.0997763870000001,2.779630423,0.0,0.015298518999999998,0.0,0.04346189,-0.001354218,18.44128227
11,58.09241077,-1.0997763870000001,2.767627478,0.0,0.016827876000000002,0.0,0.047704007,-0.00129261,18.51660538
12,63.09892044,-1.099595904,2.7550089360000003,0.0,0.018357366,0.0,0.051927514,-0.001600409,18.47206116
13,68.09894584,-1.0997763870000001,2.7420823569999997,0.0,0.019884869,0.0,0.056126204000000006,-0.0014157770000000002,18.44128227
14,73.10819103,-1.099956751,2.7291560169999998,0.0,0.021415197,0.0,0.060312753,-0.0014773370000000002,18.51660538
15,78.11639722,-1.0997763870000001,2.71561408,0.0,0.022945218,0.0,0.064478001,-0.0014773370000000002,18.54738235
16,83.11769761,-1.0997763870000001,2.701456785,0.0,0.024473135,0.0,0.068616465,-0.001538849,18.56114388
17,88.12594152,-1.0997763870000001,2.686991453,0.0,0.026003185,0.0,0.072738781,-0.001538849,18.63645935
18,93.13319455,-1.099595904,2.671910763,0.0,0.027532919,0.0,0.076837562,-0.001600409,18.65348053
19,98.1337589,-1.0997763870000001,2.655906677,0.0,0.029060604,0.0,0.080907125,-0.0017235279999999998,18.56114388
20,103.1347748,-1.0997763870000001,2.638671398,0.0,0.030588437000000003,0.0,0.08495192300000001,-0.001846647,18.63645935
21,108.14193929999999,-1.0997763870000001,2.620820761,0.0,0.032118144,0.0,0.088974955,-0.001969719,18.63645935
22,113.15122990000002,-1.099956751,2.601431131,0.0,0.033648533,0.0,0.09297115800000001,-0.002154398,18.63645935
23,118.1584864,-1.0997763870000001,2.58019495,0.0,0.035178276,0.0,0.096934972,-0.002400637,18.60568428
24,123.16170079999999,-1.0997763870000001,2.557727814,0.0,0.036706772,0.0,0.10086209900000001,-0.002462149,18.63645935
25,128.1659993,-1.099956751,2.532182932,0.0,0.038235612,0.0,0.104753338,-0.002831459,18.7117691
26,133.1712051,-1.0997763870000001,2.503867865,0.0,0.039764709,0.0,0.108604243,-0.0033854959999999996,18.78707504
27,138.1806574,-1.0997763870000001,2.471244335,0.0,0.041295061,0.0,0.11241189300000001,-0.0035701279999999997,18.60568428
28,143.18382409999998,-1.0997763870000001,2.4324650759999997,0.0,0.04282353,0.0,0.11616074,-0.004431915,18.7117691
29,148.18506519999997,-1.0997763870000001,2.383837461,0.0,0.044351407999999995,0.0,0.11984208,-0.005601406,18.78707504
30,153.193356,-1.099956751,2.317666769,0.0,0.045881443,0.0,0.12344209199999999,-0.007571125,18.86237717
31,158.1944982,-1.0997763870000001,2.203176022,0.0,0.047409268,0.0,0.126907096,-0.014342117,18.80083656
32,161.70057,-1.099595904,1.9985084530000001,0.0,0.048480352000000004,0.0,0.129175188,-0.03447032,18.90690613
57,286.7144394,1.099415302,2.8858113289999996,0.0015283739999999999,0.048480352000000004,0.00435792,0.129175188,0.0069556240000000005,19.32461548
58,291.72357139999997,1.099415302,2.935362577,0.0030582609999999996,0.048480352000000004,0.008813263,0.129175188,0.004862785,19.15707779
59,296.72985310000007,1.099595666,2.974141598,0.004587300999999999,0.048480352000000004,0.013332688,0.129175188,0.004001045,19.18783379
60,301.7370746,1.099776149,3.006457567,0.006116629,0.048480352000000004,0.017906778999999998,0.129175188,0.0033239359999999996,19.1263237
61,306.7436524,1.099595666,3.034772396,0.007645761,0.048480352000000004,0.022526084,0.129175188,0.002954578,19.0955677
62,311.7496716,1.099595666,3.0593941210000004,0.009174706,0.048480352000000004,0.027185271,0.129175188,0.002585268,19.17085075
63,316.7540586,1.099415302,3.081861258,0.010703182,0.048480352000000004,0.031879147999999996,0.129175188,0.002400589,19.10934639
64,321.75508219999995,1.099415302,3.102174282,0.012227607,0.048480352000000004,0.036593057000000005,0.129175188,0.002092838,18.92801285
65,326.7574455,1.099595666,3.120948315,0.013758501000000001,0.048480352000000004,0.041356767999999995,0.129175188,0.0019697670000000003,19.07859421
66,331.75757450000003,1.099595666,3.138183355,0.0152857,0.048480352000000004,0.04613624400000001,0.129175188,0.0018465999999999997,19.03405952
67,336.7647813,1.099595666,3.1538796419999997,0.016815058,0.048480352000000004,0.050947625999999996,0.129175188,0.0017235279999999998,19.00330544
68,341.769039,1.099595666,3.1689603330000002,0.018343464,0.048480352000000004,0.055779525,0.129175188,0.001661921,19.04784203
69,346.7703209,1.099595666,3.18250227,0.019870978,0.048480352000000004,0.060630415,0.129175188,0.001477289,19.01708794
70,351.7755575,1.099595666,3.19512105,0.021399704,0.048480352000000004,0.065505538,0.129175188,0.001354218,19.04784203
71,356.77782410000003,1.099595666,3.207431793,0.022927523999999998,0.048480352000000004,0.070397033,0.129175188,0.0012310980000000001,18.94179535
72,361.7805639,1.099776149,3.21912694,0.024455505,0.048480352000000004,0.075307195,0.129175188,0.0011694910000000002,18.94179535
73,366.7895103,1.099415302,3.22989893,0.025985399,0.048480352000000004,0.080240701,0.129175188,0.0011079310000000002,19.04784203
74,371.7925708,1.099595666,3.240670919,0.027513477999999997,0.048480352000000004,0.08518467800000001,0.129175188,0.001107979,18.97255135
75,376.79794330000004,1.099595666,3.2505197530000003,0.029042276000000002,0.048480352000000004,0.09014658099999999,0.129175188,0.001046419,19.01708794
76,381.7991085,1.099595666,3.260060549,0.03056979,0.048480352000000004,0.095119143,0.129175188,0.000984859,18.91104126
77,386.8003162,1.099595666,3.2689859869999998,0.032097344,0.048480352000000004,0.100106032,0.129175188,0.0009233469999999999,19.04784203
78,391.8045919,1.099595666,3.2779111860000003,0.033625799,0.048480352000000004,0.105109412,0.129175188,0.0009232999999999998,19.01708794
79,396.808813,1.099595666,3.286221027,0.03515425,0.048480352000000004,0.11012585400000001,0.129175188,0.0009232999999999998,18.98633575
80,401.81312260000004,1.099595666,3.29422307,0.036682732,0.048480352000000004,0.115154898,0.129175188,0.00086174,18.98633575
81,406.82227850000004,1.099595666,3.301917315,0.038212688,0.048480352000000004,0.120200855,0.129175188,0.00080018,18.95558357
82,411.8277295,1.099595666,3.308688402,0.039741555,0.048480352000000004,0.12525482400000001,0.129175188,0.0006155490000000001,18.89407921
83,416.8330651,1.099415302,3.3163826469999997,0.041270327999999995,0.048480352000000004,0.130319405,0.129175188,0.000738668,18.84953499
84,421.83510650000005,1.099415302,3.323153496,0.04279809,0.048480352000000004,0.135391409,0.129175188,0.0007386210000000001,18.924833300000003
85,426.8352863,1.099595666,3.3302323819999997,0.044325299000000006,0.048480352000000004,0.140472008,0.129175188,0.000677109,18.89407921
86,431.8395262,1.099595666,3.336695433,0.045853751,0.048480352000000004,0.145566879,0.129175188,0.0007386210000000001,18.86332703
87,436.8477944,1.099776149,3.342850924,0.047383425,0.048480352000000004,0.150675602,0.129175188,0.000738668,18.86332703
88,441.8490251,1.099415302,3.3490064139999998,0.048910979,0.048480352000000004,0.155786769,0.129175188,0.000677109,18.86332703
89,446.8563085,1.099595666,3.355161667,0.050440346,0.048480352000000004,0.160913227,0.129175188,0.000677109,18.93862534
90,451.8616114,1.099595666,3.3607015610000004,0.051969127999999996,0.048480352000000004,0.166046676,0.129175188,0.0006155490000000001,18.93862534
91,456.86393539999995,1.099415302,3.366549253,0.053497003,0.048480352000000004,0.17118575100000002,0.129175188,0.000677109,19.01391792
92,461.8692366,1.099595666,3.372089148,0.055025784,0.048480352000000004,0.17633629399999998,0.129175188,0.000677109,19.01391792
93,466.8753143999999,1.099595666,3.377013445,0.056554806,0.048480352000000004,0.18149589300000002,0.129175188,0.0005539890000000001,18.98317146
94,471.87667710000005,1.099776149,3.382245541,0.058082418,0.048480352000000004,0.186658694,0.129175188,0.0005539890000000001,18.87712669
95,476.87881100000004,1.099595666,3.387169838,0.059610245,0.048480352000000004,0.191829975,0.129175188,0.00049243,19.02771378
96,481.8790647,1.099595666,3.391786337,0.061137479,0.048480352000000004,0.197006656,0.129175188,0.00049243,19.02771378
97,486.879271,1.099595666,3.396710873,0.06266469999999999,0.048480352000000004,0.202190683,0.129175188,0.0005539890000000001,18.9354763
98,491.88261050000006,1.099595666,3.401327372,0.064192889,0.048480352000000004,0.207385145,0.129175188,0.00043087,19.04151344
99,496.88987779999997,1.099595666,3.4059438710000003,0.065722277,0.048480352000000004,0.21259065,0.129175188,0.00049243,18.8601799
100,501.89112930000005,1.099776149,3.4102525710000005,0.067249846,0.048480352000000004,0.21779665399999998,0.129175188,0.00049243,18.8601799
101,506.89357879999994,1.099595666,3.414253712,0.06877463,0.048480352000000004,0.22299970600000002,0.129175188,0.00043087,18.82943344
102,511.90353650000003,1.099415302,3.418562412,0.07030797400000001,0.048480352000000004,0.228238303,0.129175188,0.00043087,18.873987200000002
103,516.9088088999999,1.099595666,3.4225635530000003,0.07183675099999999,0.048480352000000004,0.233467409,0.129175188,0.00049243,18.9354763
104,521.9150291,1.099595666,3.4262566569999997,0.073365852,0.048480352000000004,0.23870357899999997,0.129175188,0.00043087,18.90473175
105,526.9202669,1.099595666,3.4296422,0.074894648,0.048480352000000004,0.243944162,0.129175188,0.00036931,19.01076889
106,531.9245634,1.099415302,3.433027744,0.076423119,0.048480352000000004,0.24918896,0.129175188,0.00036931,18.91854095
107,536.9328172999999,1.099595666,3.43610549,0.077952822,0.048480352000000004,0.25444291399999996,0.129175188,0.00030779799999999997,18.873987200000002
108,541.936061,1.099776149,3.438875437,0.07948098099999999,0.048480352000000004,0.259695919,0.129175188,0.00030779799999999997,18.91854095
109,546.9434091,1.099415302,3.441337585,0.081010402,0.048480352000000004,0.264957238,0.129175188,0.000369358,18.8877964
110,551.9465757999999,1.099595666,3.443491936,0.08253854299999999,0.048480352000000004,0.27021760300000003,0.129175188,0.00024623900000000004,18.91854095
