,Test_Time(s),Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Temperature (C)_1
1,8.013944067999999,-1.099595904,2.510638952,0.0,0.001529298,0.0,0.003876435,-0.004985857,26.63077927
2,13.01918491,-1.099956751,2.461395502,0.0,0.0030583570000000003,0.0,0.007678449,-0.005416775,26.67500305
3,18.02257987,-1.099595904,2.402303696,0.0,0.00458686,0.0,0.011397443,-0.0068325040000000005,26.70556259
4,23.02285973,-1.099595904,2.321359873,0.0,0.006114415,0.0,0.015009488999999999,-0.011018181,26.63077927
5,28.03191398,-1.099956751,2.162242413,0.0,0.0076446840000000005,0.0,0.018460369,-0.021605492,26.67500305
6,30.22500473,-1.0997763870000001,1.998816252,0.0,0.008314671,0.0,0.019860166999999998,-0.037978887999999995,26.55599403
31,155.2364132,1.099595666,2.931669235,0.0015291389999999999,0.008314671,0.004426693,0.019860166999999998,0.007078743,26.78033638
32,160.2376743,1.099595666,2.9802970889999996,0.0030567479999999998,0.008314671,0.008943828000000001,0.019860166999999998,0.004924345,26.78033638
33,165.2390921,1.099415302,3.0169217589999997,0.004584426,0.008314671,0.013525688999999999,0.019860166999999998,0.003754806,26.70556259
34,170.2391684,1.099595666,3.047698736,0.006111631,0.008314671,0.018157539,0.019860166999999998,0.0032008170000000003,26.70556259
35,175.2414185,1.099595666,3.0741670130000003,0.0076395180000000005,0.008314671,0.022834909,0.019860166999999998,0.002769947,26.74977875
36,180.2502552,1.099415302,3.097249746,0.009169408,0.008314671,0.027556276,0.019860166999999998,0.002400589,26.74977875
37,185.2509551,1.099415302,3.118178368,0.010696816999999999,0.008314671,0.03230365,0.019860166999999998,0.002154398,26.73612022
38,190.2522039,1.099595666,3.137567759,0.0122244,0.008314671,0.037081888,0.019860166999999998,0.002031279,26.70556259
39,195.2583871,1.099595666,3.1548030380000003,0.01375354,0.008314671,0.041892735,0.019860166999999998,0.001846647,26.63077927
40,200.2637018,1.099595666,3.170499325,0.015282383,0.008314671,0.04672813,0.019860166999999998,0.0016619679999999998,26.55599403
41,205.2709272,1.099595666,3.185272217,0.016811819,0.008314671,0.051588772000000005,0.019860166999999998,0.001538849,26.66134262
42,210.2711762,1.099595666,3.199121952,0.018339089,0.008314671,0.056464294000000005,0.019860166999999998,0.00141573,26.64768982
43,215.27442569999997,1.099595666,3.212048292,0.019867286,0.008314671,0.061363082,0.019860166999999998,0.00135417,26.64768982
44,220.27990330000003,1.099595666,3.2243592739999998,0.021396192,0.008314671,0.066283336,0.019860166999999998,0.001354218,26.57290459
45,225.2799156,1.099415302,3.2357466219999997,0.022923426,0.008314671,0.071216212,0.019860166999999998,0.00123105,26.57290459
46,230.28131839999998,1.099595666,3.246210814,0.024451066,0.008314671,0.076167447,0.019860166999999998,0.001107979,26.52868271
47,235.28647180000004,1.099415302,3.256675005,0.025976565,0.008314671,0.081127831,0.019860166999999998,0.001046419,26.52868271
48,240.2946341,1.099595666,3.266523838,0.027509584,0.008314671,0.086128149,0.019860166999999998,0.001046419,26.42332077
49,245.2949174,1.099595666,3.276372433,0.029036896,0.008314671,0.09112458699999999,0.019860166999999998,0.001046419,26.51503372
50,250.296152,1.099595666,3.284990072,0.030564512999999998,0.008314671,0.09613616400000001,0.019860166999999998,0.0009233469999999999,26.51503372
51,255.29661319999997,1.099595666,3.2936074730000002,0.032091886,0.008314671,0.101160406,0.019860166999999998,0.000984859,26.36544037
52,260.2996309,1.099595666,3.301917315,0.033620033,0.008314671,0.106200155,0.019860166999999998,0.00080018,26.47081184
53,265.3029142,1.099595666,3.309919357,0.035148273,0.008314671,0.11125260599999999,0.019860166999999998,0.00086174,26.47081184
54,270.31018489999997,1.099595666,3.3176136019999998,0.03667769,0.008314671,0.116320739,0.019860166999999998,0.00086174,26.42659187
55,275.31672000000003,1.099415302,3.324692488,0.038206893,0.008314671,0.121399726,0.019860166999999998,0.000738668,26.51831818
56,280.31965460000004,1.099595666,3.3320789339999997,0.039731715,0.008314671,0.126475269,0.019860166999999998,0.000738668,26.54889488
57,285.3229082,1.099595666,3.338849783,0.041263181,0.008314671,0.131583693,0.019860166999999998,0.0007386210000000001,26.51831818
58,290.32315889999995,1.099595666,3.3459286689999996,0.04279047,0.008314671,0.13668870000000002,0.019860166999999998,0.000738668,26.53525543
59,295.33038960000005,1.099776149,3.352699518,0.04431987,0.008314671,0.141810934,0.019860166999999998,0.00080018,26.38566399
60,300.3386812,1.099415302,3.3588550089999996,0.045849587000000004,0.008314671,0.14694417199999998,0.019860166999999998,0.000738668,26.49103928
61,305.3399377,1.099595666,3.36531806,0.047377197,0.008314671,0.152079969,0.019860166999999998,0.0007386210000000001,26.49103928
62,310.347287,1.099595666,3.3714735510000002,0.04890668,0.008314671,0.157231419,0.019860166999999998,0.000738668,26.5521965
63,315.34741319999995,1.099415302,3.376705647,0.050433927999999996,0.008314671,0.162384441,0.019860166999999998,0.0005539890000000001,26.521619800000003
64,320.3556799,1.099595666,3.382245541,0.051963665,0.008314671,0.16755463199999998,0.019860166999999998,0.0005539890000000001,26.62698555
65,325.3580493,1.099595666,3.388093233,0.053491597,0.008314671,0.17272729399999998,0.019860166999999998,0.0005539890000000001,26.65756226
66,330.3641705,1.099415302,3.3933253289999996,0.05502066,0.008314671,0.177912177,0.019860166999999998,0.00049243,26.538570399999998
67,335.3714178,1.099415302,3.398865223,0.056550069,0.008314671,0.18310638899999998,0.019860166999999998,0.00049243,26.538570399999998
68,340.371663,1.099415302,3.404097319,0.058077363,0.008314671,0.18830138300000002,0.019860166999999998,0.0006155490000000001,26.538570399999998
69,345.3739131,1.099595666,3.4090216160000004,0.059605270999999994,0.008314671,0.19350617,0.019860166999999998,0.00049243,26.46377754
70,350.38215049999997,1.099595666,3.413945913,0.061134989,0.008314671,0.198724615,0.019860166999999998,0.0005539890000000001,26.46377754
71,355.384414,1.099595666,3.418562412,0.062662904,0.008314671,0.20394429100000003,0.019860166999999998,0.0005539890000000001,26.49436188
72,360.391652,1.099595666,3.42317915,0.064192335,0.008314671,0.209176382,0.019860166999999998,0.000430918,26.56915092
73,365.3959066,1.099595666,3.4277956489999997,0.065720848,0.008314671,0.21441246600000002,0.019860166999999998,0.00049243,26.70509529
74,370.40027050000003,1.099595666,3.432412148,0.067249397,0.008314671,0.219655577,0.019860166999999998,0.00043087,26.63031197
75,375.4065307,1.099415302,3.4364132880000002,0.06877851,0.008314671,0.224907295,0.019860166999999998,0.000369358,26.43652916
76,380.41468030000004,1.099415302,3.44041419,0.070308198,0.008314671,0.230167415,0.019860166999999998,0.00036931,26.63031197
77,385.4189249,1.099595666,3.4450306889999998,0.07183671900000001,0.008314671,0.23542983899999997,0.019860166999999998,0.00049243,26.6166935
78,390.4222856,1.099595666,3.448416233,0.07336495700000001,0.008314671,0.240697297,0.019860166999999998,0.00036931,26.67786026
79,395.4284122,1.099595666,3.452417374,0.074894054,0.008314671,0.24597357399999997,0.019860166999999998,0.000369358,26.572492600000004
80,400.4346555,1.099415302,3.4561104769999997,0.076423188,0.008314671,0.25125565699999997,0.019860166999999998,0.000307751,26.39231873
81,405.437883,1.099776149,3.459496021,0.07795139999999999,0.008314671,0.256539797,0.019860166999999998,0.00030779799999999997,26.49770355
82,410.43815939999996,1.099595666,3.462573767,0.079478719,0.008314671,0.26182581899999996,0.019860166999999998,0.000369358,26.51467896
83,415.4464225,1.099415302,3.465035915,0.081008462,0.008314671,0.267124959,0.019860166999999998,0.000184679,26.57585526
