,Test_Time(s),Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Temperature (C)_1
1,8.01219588,-1.099372506,2.564184666,0.0,0.0015282,0.0,0.003947568,-0.003877974,50.78949738
2,13.01220242,-1.099372506,2.52355814,0.0,0.00305505,0.0,0.007832761,-0.0048628809999999995,50.78949738
3,18.01464576,-1.099372506,2.473083019,0.0,0.0045826040000000005,0.0,0.011650945,-0.005663061,50.74626923
4,23.02172479,-1.099372506,2.404141188,0.0,0.006111605,0.0,0.015383285,-0.007817507,50.87943268
5,28.02194883,-1.099184632,2.257024527,0.0,0.0076385080000000005,0.0,0.01896498,-0.019759178,50.95263672
6,30.99416938,-1.099184632,1.999723911,0.0,0.008546115,0.0,0.020908463999999998,-0.047520589,50.74626923
31,156.00449650000002,1.0999414920000001,2.776857615,0.0015295520000000002,0.008546115,0.004167473,0.020908463999999998,0.009725714,51.03284073
32,161.0137563,1.100129366,2.840259314,0.003060093,0.008546115,0.008468928,0.020908463999999998,0.006155491,51.09280396
33,166.0152573,1.0999414920000001,2.886733532,0.0045882729999999995,0.008546115,0.012846386999999999,0.020908463999999998,0.004616642,51.06282425
34,171.0242888,1.0999414920000001,2.923666716,0.0061187540000000006,0.008546115,0.017293648999999998,0.020908463999999998,0.003754902,51.01960754
35,176.0286,1.100129366,2.954136372,0.007647783000000001,0.008546115,0.021787857,0.020908463999999998,0.003077745,51.09280396
36,181.0347459,1.100129366,2.9809129239999996,0.009177375,0.008546115,0.026327488,0.020908463999999998,0.002708435,51.01960754
37,186.04502119999998,1.100129366,3.004303932,0.010708249,0.008546115,0.030909251000000002,0.020908463999999998,0.002277565,51.09280396
38,191.05342030000003,1.100129366,3.0255403519999997,0.012238533999999999,0.008546115,0.035523421,0.020908463999999998,0.002215958,51.01960754
39,196.06153480000003,1.0999414920000001,3.04493022,0.013768744,0.008546115,0.040168391,0.020908463999999998,0.001908207,50.97639847
40,201.0647616,1.0999414920000001,3.062473536,0.015297467,0.008546115,0.044837099000000005,0.020908463999999998,0.001846647,50.87320709
41,206.0694169,1.0999414920000001,3.078785658,0.016826631,0.008546115,0.049533075,0.020908463999999998,0.001662016,50.94641113
42,211.0792942,1.0999414920000001,3.093866587,0.018357383999999997,0.008546115,0.054257954000000004,0.020908463999999998,0.0015388970000000002,50.94641113
43,216.0825528,1.0999414920000001,3.108024359,0.019886112,0.008546115,0.058998906,0.020908463999999998,0.0014157770000000002,50.94641113
44,221.0857861,1.0999414920000001,3.121258736,0.021414856,0.008546115,0.06376082,0.020908463999999998,0.001354218,50.90319443
45,226.0902382,1.0999414920000001,3.1341853139999998,0.022943932,0.008546115,0.06854340099999999,0.020908463999999998,0.001354218,50.90319443
46,231.09628709999998,1.0999414920000001,3.1458806989999997,0.024473517,0.008546115,0.073346193,0.020908463999999998,0.0012310980000000001,50.90319443
47,236.100537,1.0999414920000001,3.156960487,0.026002538999999998,0.008546115,0.078164765,0.020908463999999998,0.0012310980000000001,50.82999039
48,241.1089384,1.100129366,3.167732716,0.027532817,0.008546115,0.083004201,0.020908463999999998,0.001107979,50.90319443
49,246.1092975,1.0999414920000001,3.178197145,0.029060639,0.008546115,0.08785178099999999,0.020908463999999998,0.001107979,50.79999924
50,251.11027799999997,1.0999414920000001,3.18773818,0.030588648,0.008546115,0.092715138,0.020908463999999998,0.001046419,50.82999039
