,Test_Time(s),Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Temperature (C)_1
1,8.010857451,-1.0997763870000001,3.110791683,0.0,0.001528765,0.0,0.004761715,-0.000738668,20.40226746
2,13.014055699999998,-1.099595904,3.1055595869999997,0.0,0.003057196,0.0,0.009512106,-0.00049243,20.3270607
3,18.018322199999997,-1.099956751,3.10063529,0.0,0.0045859379999999995,0.0,0.014255931000000001,-0.00049243,20.3270607
4,23.02553712,-1.0997763870000001,3.097249746,0.0,0.006115606,0.0,0.018996485,-0.000369358,20.22112846
5,28.02886548,-1.0997763870000001,3.0941722389999997,0.0,0.007644131,0.0,0.023728264,-0.000307751,20.22112846
6,33.03818958,-1.0997763870000001,3.0914022919999997,0.0,0.009174491,0.0,0.028461277000000004,-0.000307751,20.3270607
7,38.04133778,-1.0997763870000001,3.089247704,0.0,0.010702959,0.0,0.033184731,-0.00024623900000000004,20.22112846
8,43.04558081,-1.099956751,3.087093353,0.0,0.0122318,0.0,0.037905952,-0.000184679,20.25185204
9,48.04983076,-1.0997763870000001,3.0855546,0.0,0.013760626000000001,0.0,0.042624273,-0.00012311899999999998,20.29634094
10,53.0511454,-1.099956751,3.084015608,0.0,0.015288566000000002,0.0,0.047337259000000007,-0.00012311899999999998,20.25185204
11,58.05637854,-1.099956751,3.082169056,0.0,0.016817711000000003,0.0,0.052051665999999996,-0.000184679,20.22112846
12,63.06060001,-1.099956751,3.081245899,0.0,0.018346512,0.0,0.056762984,-0.000123072,20.29634094
13,68.06885932,-1.099595904,3.080014706,0.0,0.01987654,0.0,0.061476382999999996,-0.000184679,20.3270607
14,73.07705164,-1.0997763870000001,3.0790913110000004,0.0,0.021406585,0.0,0.066188117,-6.15597e-05,20.25185204
15,78.08134587,-1.0997763870000001,3.077860355,0.0,0.022935439,0.0,0.070894739,-0.00012311899999999998,20.25185204
16,83.08957207,-1.099595904,3.0772447589999996,0.0,0.024465489,0.0,0.075603556,0.0,20.29634094
17,88.09482946,-1.0997763870000001,3.076321363,0.0,0.025994635,0.0,0.080308405,-6.15597e-05,20.25185204
18,93.10017848,-1.100137234,3.075706005,0.0,0.027523814,0.0,0.085012189,-6.1512e-05,20.22112846
19,98.10838158,-1.0997763870000001,3.0750904080000003,0.0,0.029053863,0.0,0.089717554,0.0,20.29634094
20,103.1105431,-1.0997763870000001,3.074474812,0.0,0.030582077000000003,0.0,0.094416247,-6.15597e-05,20.22112846
21,108.1158409,-1.099956751,3.0732438560000004,0.0,0.032111261,0.0,0.099116997,-0.000184631,20.22112846
