,Test_Time(s),Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Temperature (C)_1
1,8.061154023,-1.099372506,2.501398325,0.0,0.001529111,0.0,0.003872042,-0.006709528,26.81874275
2,13.06229273,-1.099184632,2.43522644,0.0,0.003056328,0.0,0.007643701,-0.007509755999999999,26.81874275
3,18.07161953,-1.099372506,2.34043169,0.0,0.004586034,0.0,0.011302039,-0.011264563,26.71345139
4,23.07377338,-1.099184632,2.115447521,0.0,0.00611355,0.0,0.014740282,-0.030654479,26.78818703
5,24.30185272,-1.099372506,1.998800635,0.0,0.006488565,0.0,0.015513002,-0.042596173,26.89347267
30,149.3128711,1.100129366,2.873499155,0.001529657,0.006488565,0.004336057,0.015513002,0.007448149,26.71345139
31,154.3224747,1.100129366,2.92274332,0.0030604020000000003,0.006488565,0.008774244,0.015513002,0.0050475120000000005,26.71345139
32,159.3303444,1.100129366,2.9605996610000003,0.00459063,0.006488565,0.013276686000000001,0.015513002,0.003939533,26.74401093
33,164.3325941,1.100129366,2.991685152,0.006119163,0.006488565,0.017826525,0.015513002,0.0031393529999999997,26.81874275
34,169.33403,1.0999414920000001,3.018153667,0.007647421,0.006488565,0.022419169,0.015513002,0.002769947,26.77457237
35,174.3383743,1.100317121,3.0418524739999997,0.009176624,0.006488565,0.027053012,0.015513002,0.0024621960000000003,26.74401093
36,179.3443515,1.100129366,3.063396692,0.010706318000000001,0.006488565,0.031722421,0.015513002,0.002277517,26.80513191
37,184.3516042,1.0999414920000001,3.0818634030000003,0.012236407,0.006488565,0.036423776,0.015513002,0.0019697670000000003,26.73039818
38,189.353626,1.0999414920000001,3.0994064810000004,0.013761655,0.006488565,0.041138109,0.015513002,0.001846647,26.80513191
39,194.3622733,1.100129366,3.115718603,0.015295409,0.006488565,0.04590448900000001,0.015513002,0.0017235279999999998,26.76095963
40,199.3623457,1.100129366,3.13079977,0.016823294,0.006488565,0.050676377,0.015513002,0.001662016,26.76095963
41,204.3696007,1.100317121,3.1446495060000004,0.018353401999999998,0.006488565,0.05547724,0.015513002,0.001538849,26.68622017
42,209.3719108,1.100129366,3.1575760839999996,0.019881978999999998,0.006488565,0.060293858,0.015513002,0.0014157770000000002,26.71678352
43,214.37409350000001,1.0999414920000001,3.1698870660000003,0.021410482,0.006488565,0.06512964,0.015513002,0.00135417,26.68622017
44,219.38135,1.100129366,3.181274891,0.022940561,0.006488565,0.069988598,0.015513002,0.0012310980000000001,26.64204407
45,224.3854587,1.100129366,3.192354918,0.024466647,0.006488565,0.074852047,0.015513002,0.001169586,26.52312088
46,229.38611540000002,1.0999414920000001,3.2028191089999996,0.025997724,0.006488565,0.07974775,0.015513002,0.001107979,26.7031765
47,234.3891974,1.0999414920000001,3.212667942,0.027526508999999998,0.006488565,0.08465166,0.015513002,0.001046419,26.54008102
48,239.3913936,1.100129366,3.2222089769999998,0.029055031000000002,0.006488565,0.08956957300000001,0.015513002,0.001046419,26.72013855
49,244.39346469999998,1.100129366,3.2314422130000002,0.030580364,0.006488565,0.094491314,0.015513002,0.000984859,26.57065392
50,249.39786669999998,1.100129366,3.240060091,0.032112713,0.006488565,0.099449331,0.015513002,0.000984907,26.645401
51,254.39909159999996,1.100129366,3.2483699319999997,0.033640925,0.006488565,0.10440696599999999,0.015513002,0.0009232999999999998,26.601224900000002
52,259.40246740000003,1.100129366,3.256372213,0.035169834,0.006488565,0.109379445,0.015513002,0.000861788,26.70654106
53,264.41079249999996,1.100129366,3.2640664580000003,0.036696899,0.006488565,0.114357964,0.015513002,0.00086174,26.73711014
54,269.4138479,1.0999414920000001,3.271453142,0.038229007999999995,0.006488565,0.11936457,0.015513002,0.000861788,26.69294167
55,274.42019819999996,1.100129366,3.278839827,0.039758805,0.006488565,0.12437492800000001,0.015513002,0.000800228,26.648775099999998
56,279.4224406,1.0999414920000001,3.285610914,0.041287328,0.006488565,0.12939193699999998,0.015513002,0.000677109,26.60460472
57,284.43229360000004,1.0999414920000001,3.292382002,0.042818216,0.006488565,0.13442725,0.015513002,0.000677109,26.60460472
58,289.43884180000003,1.100129366,3.29915309,0.044348097999999996,0.006488565,0.139469474,0.015513002,0.000677109,26.66575623
59,294.43915360000005,1.100129366,3.305616379,0.04587607,0.006488565,0.144515263,0.015513002,0.000738668,26.63518143
60,299.4445088,1.100129366,3.311156273,0.047405565999999996,0.006488565,0.149575472,0.015513002,0.0005539890000000001,26.65217209
61,304.4457649,1.100129366,3.317619562,0.048933819,0.006488565,0.154640756,0.015513002,0.000677109,26.54684448
62,309.4548392,1.0999414920000001,3.3231594560000004,0.050464435,0.006488565,0.159722901,0.015513002,0.0006155490000000001,26.65217209
63,314.45608260000006,1.100129366,3.3290071489999997,0.051992690999999994,0.006488565,0.164806031,0.015513002,0.0006155490000000001,26.50267601
64,319.4563451,1.0999414920000001,3.3345472810000003,0.053520625999999995,0.006488565,0.16989657100000002,0.015513002,0.0006155490000000001,26.62159348
65,324.4646988,1.0999414920000001,3.3397793769999997,0.055051032,0.006488565,0.175003703,0.015513002,0.00049243,26.60800362
66,329.4739486,1.0999414920000001,3.344703674,0.056581730999999996,0.006488565,0.18011997,0.015513002,0.00049243,26.427921299999998
67,334.4743,1.0999414920000001,3.3499360080000002,0.05810968,0.006488565,0.185234923,0.015513002,0.00049243,26.53325844
68,339.48349939999997,1.100129366,3.3551681039999997,0.059640320999999996,0.006488565,0.190366647,0.015513002,0.0005539890000000001,26.53325844
69,344.48559819999997,1.100129366,3.36009264,0.061168797000000004,0.006488565,0.19549865,0.015513002,0.000492477,26.55025864
70,349.4919797,1.100129366,3.364709139,0.06269860299999999,0.006488565,0.20064244,0.015513002,0.00049243,26.519674300000002
71,354.49806010000003,1.0999414920000001,3.3693258760000004,0.064228323,0.006488565,0.205793056,0.015513002,0.00043087,26.58084297
72,359.50752939999995,1.0999414920000001,3.373634815,0.065759064,0.006488565,0.210954134,0.015513002,0.000430918,26.65558624
73,364.5085792,1.0999414920000001,3.378251314,0.06728724700000001,0.006488565,0.216113389,0.015513002,0.00049243,26.53668022
74,369.51388039999995,1.0999414920000001,3.382252455,0.06881670200000001,0.006488565,0.22128357399999998,0.015513002,0.00043087,26.65558624
75,374.5202088,1.100129366,3.3868689539999997,0.070346511,0.006488565,0.22646148300000002,0.015513002,0.00043087,26.67259598
76,379.5223068,1.0999414920000001,3.390562296,0.071871858,0.006488565,0.231630417,0.015513002,0.00036931,26.73376274
77,384.5247875,1.100129366,3.394563437,0.07340355400000001,0.006488565,0.236827082,0.015513002,0.00043087,26.65902519
78,389.5278372,1.0999414920000001,3.3985645769999997,0.074932309,0.006488565,0.242019745,0.015513002,0.000369358,26.58428001
79,394.5350432,1.100129366,3.4022579189999997,0.076462337,0.006488565,0.247222551,0.015513002,0.000369358,26.73376274
80,399.5404388,1.0999414920000001,3.405643463,0.07799183900000001,0.006488565,0.252429181,0.015513002,0.000369358,26.58428001
81,404.5415841,1.0999414920000001,3.409336805,0.07952000599999999,0.006488565,0.257636576,0.015513002,0.000369358,26.64545822
82,409.5418381,1.0999414920000001,3.4127221110000003,0.081047911,0.006488565,0.26284822,0.015513002,0.000307751,26.64545822
83,414.5440463,1.100129366,3.415800095,0.082576441,0.006488565,0.268066933,0.015513002,0.000369358,26.64545822
84,419.552341,1.100129366,3.418570042,0.08410681,0.006488565,0.27329638300000003,0.015513002,0.00030779799999999997,26.601303100000003
85,424.56155379999996,1.100129366,3.42103219,0.08563745699999999,0.006488565,0.278530906,0.015513002,0.00024623900000000004,26.601303100000003
86,429.5718853999999,1.100129366,3.423494339,0.087168467,0.006488565,0.283770292,0.015513002,0.000307751,26.601303100000003
87,434.57624010000006,1.0999414920000001,3.4250333310000003,0.088697631,0.006488565,0.289006525,0.015513002,0.00012311899999999998,26.66248322
88,439.58233590000003,1.0999414920000001,3.4265720839999996,0.090227349,0.006488565,0.294247332,0.015513002,0.000184679,26.66248322
89,444.58759789999993,1.100129366,3.4281110760000004,0.091756793,0.006488565,0.29948929399999996,0.015513002,0.000184679,26.69307518
90,449.59385,1.0999414920000001,3.4290342330000003,0.09328653,0.006488565,0.304734408,0.015513002,6.1512e-05,26.69307518
91,454.5944536,1.0999414920000001,3.4302654269999997,0.09481454,0.006488565,0.309975252,0.015513002,6.15597e-05,26.69307518
92,459.5993053,1.0999414920000001,3.4311888219999997,0.09634385699999999,0.006488565,0.315222088,0.015513002,6.15597e-05,26.61833382
93,464.60158499999994,1.100317121,3.4318044189999997,0.09787238,0.006488565,0.320467309,0.015513002,6.15597e-05,26.72366524
94,469.6098878,1.100129366,3.4330353739999997,0.099402732,0.006488565,0.325720024,0.015513002,0.000184679,26.75425529
95,474.62050580000005,1.0999414920000001,3.433343172,0.100933792,0.006488565,0.330976335,0.015513002,0.00012311899999999998,26.64892769
96,479.62130149999996,1.0999414920000001,3.4339587689999997,0.10245857400000001,0.006488565,0.33621204,0.015513002,6.15597e-05,26.67951965
97,484.62772069999994,1.100129366,3.434574366,0.103991655,0.006488565,0.34147714100000004,0.015513002,6.15597e-05,26.78484535
98,489.63494019999996,1.100129366,3.435189962,0.105521676,0.006488565,0.34673268,0.015513002,0.00012311899999999998,26.74070358
99,494.6403462,1.100129366,3.435805321,0.10705114199999999,0.006488565,0.35198716700000005,0.015513002,6.15597e-05,26.74070358
100,499.6443352,1.100129366,3.436420918,0.10858018900000001,0.006488565,0.35724101399999997,0.015513002,0.00012311899999999998,26.71010971
101,504.65258289999997,1.0999414920000001,3.436728716,0.110110554,0.006488565,0.36250006,0.015513002,6.15597e-05,26.74070358
102,509.65281160000006,1.0999414920000001,3.437344313,0.111638443,0.006488565,0.36775133,0.015513002,6.15597e-05,26.83247757
103,514.653051,1.0999414920000001,3.4376521110000002,0.113166339,0.006488565,0.37300356700000004,0.015513002,0.0,26.93779373
104,519.6563759,1.0999414920000001,3.438267708,0.114695165,0.006488565,0.378259768,0.015513002,0.0,26.83247757
105,524.6656027,1.100129366,3.438575268,0.11622581400000001,0.006488565,0.38352295399999997,0.015513002,0.0,26.8936615
106,529.6669881,1.100129366,3.439498663,0.11775406199999999,0.006488565,0.38877860700000005,0.015513002,0.00012311899999999998,26.8936615
107,534.6761251,1.100129366,3.4398064610000003,0.119284675,0.006488565,0.39404317299999997,0.015513002,6.15597e-05,26.95484543
108,539.6853348999999,1.0999414920000001,3.4404220580000002,0.120815294,0.006488565,0.39930858799999996,0.015513002,0.00012311899999999998,26.95484543
109,544.6855951,1.100129366,3.4407298560000004,0.12234319800000001,0.006488565,0.404565414,0.015513002,0.0,26.91071701
110,549.6869297999999,1.0999414920000001,3.441037655,0.123868096,0.006488565,0.409812636,0.015513002,0.0,26.98543739
111,554.6920928999999,1.0999414920000001,3.441653252,0.12540085,0.006488565,0.415087508,0.015513002,6.15597e-05,26.91071701
112,559.6923331,1.100129366,3.4425764080000003,0.126928758,0.006488565,0.42034650799999995,0.015513002,0.000184631,26.94131088
