,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
17794,-0.0004512230000000001,3.41671586,0.0,41.69440842
17795,-0.000270769,3.41671586,0.0,41.72459412
17796,-0.0004512230000000001,3.416408062,-6.15597e-05,41.72459412
17797,-0.0004512230000000001,3.416408062,-6.15597e-05,41.79834747
17798,-0.0004512230000000001,3.41671586,0.0,41.79834747
17799,-0.000270769,3.41671586,0.0,41.69440842
17800,-0.0004512230000000001,3.41671586,0.0,41.69440842
17801,-0.000270769,3.41671586,0.0,41.65084076
17802,-0.0004512230000000001,3.416408062,-6.15597e-05,41.62065125
17803,-0.0004512230000000001,3.41671586,0.0,41.69440842
17804,-0.0004512230000000001,3.41671586,0.0,41.72459412
17805,-0.0004512230000000001,3.41671586,0.0,41.72459412
17806,-0.000270769,3.41671586,0.0,41.72459412
17807,-0.0004512230000000001,3.417023659,6.15597e-05,41.69440842
17808,-1.014060736,3.2369778160000005,-0.03594761,41.79834747
17809,-1.393555284,3.166190386,-0.050105095,41.69440842
17810,-1.768357992,3.095710993,-0.028745795,41.76816177
17811,-2.197477341,3.015382767,-0.030715514,41.72459412
17812,-2.757606268,2.911048651,-0.037548017,41.69440842
17813,-3.220470428,2.822718382,-0.039148428,41.65084076
17814,-2.816253662,2.888581276,-0.005232096,41.76816177
17815,-2.7193501,2.9008922580000003,0.014896107,41.69440842
17816,-2.153627157,2.9972243310000004,0.021236181,41.76816177
17817,-1.17430377,3.168960333,0.053182743,41.72459412
17818,0.263191909,3.42317915,0.08500628199999999,41.72459412
17819,0.180183128,3.410868168,0.048504639,41.79834747
17820,0.072632603,3.393325329,-0.005416775,41.72459412
17821,-0.716311812,3.255136251,-0.030900192000000007,41.76816177
17822,-0.594505429,3.275756836,-0.023452139,41.69440842
17823,-0.599377692,3.274218082,0.003631687,41.69440842
17824,-0.877457142,3.224666834,-0.01027956,41.72459412
17825,-2.070798635,3.0116896630000003,-0.052567244000000006,41.62065125
17826,0.268064171,3.42348671,0.039579295,41.72459412
17827,1.354216099,3.617997885,0.120707653,41.72459412
17828,0.589452565,3.486272097,0.013172578999999998,41.69440842
17829,1.554339528,3.659239054,0.008802223,41.72459412
17830,0.672100425,3.506584883,0.0041856770000000005,41.72459412
17831,0.101866134,3.4068672660000003,-0.049920417,41.72459412
17832,-0.984466314,3.214202642,-0.058414888,41.72459412
17833,-0.6526116129999999,3.270832539,-0.027206946,41.69440842
17834,-1.510669827,3.117254972,-0.019758891,41.62065125
17835,-2.577513218,2.925205946,-0.06918688099999999,41.72459412
17836,-2.972526789,2.850417852,-0.053798296,41.65084076
17837,-3.84935236,2.6897614,-0.047766019000000014,41.72459412
17838,-3.84935236,2.683913708,-0.033977889,41.72459412
17839,-3.84935236,2.678373814,-0.003077745,41.69440842
17840,-3.849532843,2.67468071,-0.002462149,41.69440842
17841,-2.436578751,2.921512842,0.048012257,41.62065125
17842,-3.84935236,2.669448614,-0.001477289,41.72459412
17843,-2.904315233,2.833490372,-0.017666053,41.69440842
17844,-3.84935236,2.663600922,-0.0017850879999999996,41.69440842
17845,-3.688206911,2.688838243,-0.029115105,41.72459412
17846,-3.849171877,2.658061028,-0.001600409,41.69440842
17847,-2.811020613,2.8396458630000003,0.029853772,41.72459412
17848,-2.645905256,2.8679606910000004,0.041733693,41.69440842
17849,-2.494504452,2.893505573,0.010771942,41.72459412
17850,-1.01369977,3.155418634,0.057430029,41.69440842
17851,-0.618686259,3.226821423,0.066540048,41.76816177
17852,-0.8429904579999999,3.188349962,0.006894064,41.72459412
17853,-0.604791284,3.231437922,0.001169538,41.72459412
17854,-0.988977611,3.164343834,-0.004739666,41.72459412
17855,-0.988977611,3.164651632,-0.013234138,41.72459412
17856,-0.989158094,3.164959431,0.00012311899999999998,41.69440842
17857,-0.988977611,3.165267229,0.00012311899999999998,41.76816177
17858,-1.427661061,3.08770895,-0.015450096000000003,41.72459412
17859,-1.437586069,3.0855546,-0.015942525,41.72459412
17860,-2.100212812,2.967986107,-0.024006128,41.72459412
17861,-2.358081341,2.921205044,-0.032869913,41.72459412
17862,-2.406984329,2.911356449,-0.01157217,41.72459412
17863,-1.997714877,2.982451439,0.0120646,41.72459412
17864,-2.261358023,2.935054779,0.004616594,41.72459412
17865,-2.534023762,2.886119127,-0.019328022,41.69440842
17866,-2.110137701,2.959676266,0.004801226,41.76816177
17867,-2.378292084,2.911971807,0.004985857,41.72459412
17868,-2.904315233,2.8174862860000003,-0.028499555,41.69440842
17869,-3.84935236,2.648520231,-0.052813433,41.69440842
17870,-3.809832811,2.65313673,-0.033177663,41.69440842
17871,-2.670447111,2.853187799,0.040502645,41.72459412
17872,-2.197657824,2.936285734,0.056383561,41.72459412
17873,-1.691304207,3.0258469580000003,0.034593392,41.65084076
17874,-1.19379282,3.114177227,0.035578299,41.72459412
17875,-0.721544981,3.199121952,0.034716509,41.69440842
17876,-1.418097019,3.07693696,-0.007324934,41.72459412
17877,-1.91993928,2.988299131,-0.041979887,41.69440842
17878,-2.217146873,2.935670137,-0.028253365,41.69440842
17879,-2.49973774,2.884272575,-0.020928383,41.72459412
17880,-1.993023038,2.973526001,0.007509613,41.72459412
17881,-2.553152084,2.874116182,-0.002154398,41.72459412
17882,-2.036873341,2.9642930030000003,-0.0018466,41.75477982
17883,-2.343645096,2.910125256,0.007140255,41.69440842
17884,-1.817260981,3.002456427,0.007571125,41.72459412
17885,-1.5640841719999998,3.047390938,0.027330017,41.69440842
