,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
17434,-1.378489494,3.123413086,-0.032131769,52.75510788
17435,-0.988740027,3.181582689,-0.049921226,52.81499481
17436,-0.248873413,3.293612957,0.022036742,52.66876221
17437,-0.9601897,3.186814785,0.01280346,52.74188232
17438,-1.120409608,3.161885023,-0.003939533,52.65203857
17439,-1.120409608,3.161269426,-0.026653385,52.6388092
17440,-0.229151145,3.296382904,0.021913623,52.74188232
17441,0.014841412,3.3345472810000003,0.03453245,52.72865677
17442,0.019725019,3.3363938330000003,0.035024881,52.55246735
17443,0.501511693,3.41056776,0.022652293,52.74188232
17444,0.774430275,3.453656435,0.0236372,52.69870377
17445,0.769734502,3.45488739,0.023514032,52.77182388
17446,0.8818696140000001,3.472738504,0.01224947,52.69870377
17447,0.8721024390000001,3.472738504,0.003631735,52.84494019
17448,0.755647182,3.456118584,0.000184679,52.74188232
17449,0.8525679709999999,3.4715073110000003,-0.000369358,52.69870377
17450,1.46696341,3.565686703,0.01852808,52.80177689
17451,1.125110865,3.5155193810000003,0.011880159,52.80177689
17452,1.369291306,3.553683519,0.016312122,52.58241653
17453,0.964703143,3.493051767,-0.014773225,52.59563828
17454,0.828713477,3.4733541010000004,-0.008556175,52.50928879
17455,0.540956259,3.42964983,-0.024929857000000003,52.80177689
17456,0.453239143,3.416415453,-0.015450334,52.66876221
17457,-0.321564049,3.298537493,-0.034963321,52.80177689
17458,0.135992453,3.366863728,-0.012557221,52.58241653
17459,0.5114667420000001,3.424109936,0.001600456,52.62558746
17460,0.867030978,3.479201794,0.036194421,52.62558746
17461,1.520119667,3.57892108,0.042349912,52.65553665
17462,1.720347524,3.611545324,0.037425518,52.43616486
17463,0.574390173,3.438575268,-0.008186865,52.61236572
17464,0.365522027,3.40656662,-0.034778692,52.65553665
17465,0.15590255,3.373942375,-0.04764371,52.58241653
17466,0.50639534,3.426572084,-0.002400637,52.61236572
17467,0.463194191,3.420724392,0.0028931140000000004,52.65553665
17468,0.823642015,3.475508451,0.020374727,52.46611023
17469,0.370405644,3.407182217,-0.003877974,52.68548965
17470,2.75712e-06,3.350551605,-0.014034557,52.61236572
17471,0.000190588,3.349936008,-0.025176048,52.68548965
17472,0.000190588,3.34962821,-0.011510802,52.68548965
17473,0.000190588,3.349320412,-0.000184679,52.65553665
17474,0.000378419,3.349320412,-6.15597e-05,52.68548965
17475,2.75712e-06,3.348704815,-0.00012311899999999998,52.68548965
17476,0.000190588,3.348704815,-6.15597e-05,52.58241653
17477,2.75712e-06,3.348089218,-0.00012311899999999998,52.50928879
17478,0.000190588,3.348089218,-0.00012311899999999998,52.68548965
17479,0.000378419,3.348089218,-0.00012311899999999998,52.61236572
17480,2.75712e-06,3.347781658,-6.1512e-05,52.59915161
17481,0.000190588,3.348089218,0.0,52.75860596
17482,0.000190588,3.347781658,-6.1512e-05,52.56919861
17483,0.000190588,3.347781658,0.0,52.56919861
17484,0.000190588,3.347781658,0.0,52.53924179
17485,0.000378419,3.347781658,0.0,52.67227554
17486,0.000378419,3.347781658,0.0,52.67227554
17487,-0.321376204,3.298845291,-0.009787274,52.71543884
17488,-1.023113132,3.1908159260000004,-0.031331588,52.49606705
17489,-1.608018994,3.1003298760000004,-0.049490355,52.64232254
17490,-1.948932409,3.046469212,-0.050352097,52.56919861
17491,-2.36798358,2.980605125,-0.041919041,52.81850433
17492,-2.719227791,2.924897671,-0.034840204,52.71543884
17493,-2.679595232,2.928283215,-0.02345252,52.55598068
17494,-2.962280989,2.883655787,-0.019205188,52.49606705
17495,-1.627177835,3.084941149,0.032193374,52.67227554
17496,-2.094689369,3.013537169,0.017173911,52.49606705
17497,-2.021998644,3.023386002,0.028192282000000006,52.64232254
17498,-2.28007865,2.983375072,-0.020374775,52.52602386
17499,-3.030275822,2.867651463,-0.028992463,52.55598068
17500,-1.563878775,3.089249849,0.013234329,52.45289612
17501,-1.618161917,3.081247807,0.019697666000000003,52.62910079999999
17502,-1.261470675,3.135724068,0.053799201,52.52602386
17503,-1.5392729040000002,3.093866587,0.000861788,52.55598068
17504,-1.69573617,3.0695521830000003,-0.002400684,52.70222473
17505,-1.909675717,3.036004782,-0.020005416,52.70222473
17506,-0.764657557,3.210205793,0.02339096,52.55598068
17507,-1.0375760790000002,3.1698870660000003,0.020128489,52.55598068
17508,-0.414164752,3.265297651,0.045858573,52.70222473
17509,-0.048645489000000014,3.3222360610000004,0.022282934,52.62910079999999
17510,-0.8675889370000001,3.19820261,0.005663109,52.59915161
17511,-1.821958661,3.052316904,-0.042657711,52.62910079999999
17512,-1.427701235,3.111409903,-0.042165231,52.48285294
17513,-0.632987976,3.2323656080000003,0.006832600000000001,52.62910079999999
17514,-0.63317579,3.232981205,0.036255978,52.62910079999999
17515,-0.632987976,3.233596802,0.0245605,52.62910079999999
17516,-0.632987976,3.2339046,0.000307798,52.59915161
17517,-0.632987976,3.234212399,0.000184679,52.73217773
17518,-0.75019455,3.216669083,-0.0034471040000000003,52.48285294
17519,-1.105758786,3.162192822,-0.014342356,52.48285294
17520,-0.7648453709999999,3.213899136,-0.004062653,52.73217773
17521,-0.462625176,3.2600655560000003,0.008679295,52.62910079999999
17522,0.048463173,3.338855982,0.035332631,52.40972137
17523,0.5016995670000001,3.409336805,0.039025974,52.67227554
17524,0.5845330360000001,3.423494339,0.032562684,52.55598068
17525,0.219201624,3.368710279,0.0059093,52.62910079999999
17526,1.471847057,3.560454607,0.030162048,52.55598068
17527,1.60314095,3.583230019,0.031885576,52.65905762
17528,1.939546466,3.636167288,0.053429842000000005,52.62910079999999
17529,1.417939544,3.559223413,-0.0005539890000000001,52.55598068
17530,1.310500145,3.543526888,-0.008063746,52.48285294
17531,1.184277654,3.525060415,-0.022406053,52.65905762
17532,1.023682117,3.501669407,-0.011510802,52.5859375
17533,0.599371731,3.437652111,-0.021298075,52.65905762
17534,0.000190588,3.345934868,-0.035886668,52.48285294
17535,0.000190588,3.345319271,-0.031331588,52.51280975
17536,2.75712e-06,3.344703674,-0.018528128,52.5859375
17537,0.000190588,3.344703674,-0.00012311899999999998,52.5859375
17538,0.000190588,3.344703674,-6.15597e-05,52.5859375
17539,0.000190588,3.344396114,-6.1512e-05,52.5859375
17540,0.000190588,3.344396114,-0.000123072,52.43967819
17541,0.000190588,3.344396114,0.0,52.48285294
17542,2.75712e-06,3.344088316,-6.15597e-05,52.40972137
17543,-0.803726375,3.22128582,-0.024622058,52.43967819
17544,-1.027996659,3.1858916280000003,-0.031639338,52.51280975
17545,-1.641828656,3.09109664,-0.050659895,52.51280975
17546,-2.236314058,2.998148441,-0.044565916,52.5859375
17547,-2.635455132,2.9353621010000004,-0.050044347,52.55598068
17548,-3.103530169,2.861495972,-0.045735456,52.5859375
17549,-3.849219322,2.744848967,-0.050475217,52.5859375
17550,-3.43016839,2.805480719,-0.025730038,52.5859375
17551,-1.1352481840000002,3.154498339,0.058846712,52.65905762
17552,-2.7333149910000003,2.911047697,0.033609103,52.65905762
17553,-2.362912178,2.966139555,0.032254886,52.51280975
17554,-1.798104048,3.051701307,-0.020682525,52.51280975
17555,-0.638059378,3.228980064,0.063771106,52.48285294
17556,-0.306725383,3.280994177,0.063093998,52.54276657
17557,0.009769972,3.330238342,0.055768967,52.48285294
17558,0.072881214,3.3410105710000004,0.022282982000000003,52.55598068
17559,0.136180282,3.352090359,0.014157677,52.48285294
17560,0.36063841,3.387176752,0.011326122,52.51280975
17561,1.7055089469999998,3.594309807,0.048628569,52.39650345
17562,1.7449533940000002,3.602927685,0.043273259,52.40972137
17563,1.47654283,3.5638401510000004,-0.005478382,52.43967819
17564,1.174322605,3.5192127230000003,-0.016435195,52.51280975
17565,0.862335205,3.472738504,-0.026222467000000003,52.5859375
17566,0.000378419,3.3410105710000004,-0.044750549,52.43967819
17567,0.000190588,3.340702772,-0.026345586,52.51280975
17568,0.000190588,3.340394974,-0.000307751,52.51280975
17569,0.000190588,3.340702772,0.0,52.48285294
17570,0.000190588,3.340702772,6.15597e-05,52.40972137
17571,0.000190588,3.340702772,0.0,52.5859375
17572,0.000190588,3.3410105710000004,0.0,52.51280975
17573,0.000190588,3.3410105710000004,0.00012311899999999998,52.40972137
17574,0.000190588,3.341318369,6.15597e-05,52.51280975
17575,0.000190588,3.3410105710000004,0.0,52.48285294
17576,0.000190588,3.341318369,0.0,52.40972137
17577,0.000190588,3.341625929,0.000123072,52.54276657
17578,0.000190588,3.341625929,6.1512e-05,52.5859375
17579,0.000190588,3.341625929,0.000123072,52.5859375
17580,0.000190588,3.341318369,-6.1512e-05,52.51280975
17581,0.000190588,3.341933727,6.15597e-05,52.43967819
17582,0.000190588,3.341625929,0.0,52.51280975
17583,0.000378419,3.342241526,0.00012311899999999998,52.40972137
17584,0.000190588,3.341933727,6.15597e-05,52.36654663
17585,0.000190588,3.341933727,6.15597e-05,52.43967819
17586,2.75712e-06,3.341933727,6.15597e-05,52.65905762
17587,0.000190588,3.342241526,6.15597e-05,52.48285294
17588,-1.012970209,3.1871225830000003,-0.030962229,52.40972137
17589,-1.393140316,3.127722025,-0.0429039,52.48285294
17590,-1.768802404,3.0686290260000004,-0.054722499,52.48285294
17591,-2.197245121,3.000918388,-0.025545359,52.43967819
17592,-2.757733107,2.913817883,-0.03114686,52.5859375
17593,-3.2205488680000003,2.840259314,-0.032501124,52.40972137
17594,-3.849219322,2.741771221,-0.034593962,52.5859375
17595,-3.849219322,2.7386934760000003,-0.020682525,52.51280975
17596,-2.12436676,3.00061059,0.051337004000000006,52.51280975
17597,-2.099760771,3.003996134,0.052814342,52.5859375
17598,-3.849219322,2.73561573,-0.052875854000000014,52.48285294
17599,-2.7380108830000003,2.9036612510000004,-0.020128537,52.65905762
17600,-1.39332819,3.108947515,0.074297048,52.65905762
17601,-2.392401695,2.95659852,0.010587454,52.5859375
17602,-1.047906756,3.161885023,0.010772133,52.48285294
17603,-1.403095365,3.108024359,0.030223608,52.62910079999999
17604,-1.432772636,3.10371542,-0.011449242,52.51280975
17605,-0.44778651,3.254833221,0.029423332000000007,52.55598068
17606,-0.750006735,3.209897995,0.021236515,52.5859375
17607,-0.7548903229999999,3.209590197,-0.008863973,52.5859375
17608,-0.262772918,3.285610914,0.015204144,52.48285294
17609,-0.067804262,3.316388369,0.021421194,52.48285294
17610,-1.086036444,3.160961628,-0.024806738,52.55598068
17611,-0.632987976,3.22990346,-0.017173861999999998,52.62910079999999
17612,0.053722445,3.3357782360000003,0.034840204,52.62910079999999
17613,-0.433699191,3.262527704,0.006524849,52.52602386
17614,-0.428815573,3.263758659,-0.014280796,52.48285294
17615,-0.24380198100000006,3.2926898,0.006032419,52.70222473
17616,-0.6093212370000001,3.236674547,-0.005355311,52.55598068
17617,-0.6093212370000001,3.236674547,-0.011141491000000002,52.55598068
17618,-0.609133422,3.237290144,0.00012311899999999998,52.62910079999999
17619,-0.6093212370000001,3.237290144,6.15597e-05,52.62910079999999
17620,-0.6093212370000001,3.237290144,6.15597e-05,52.55598068
17621,-0.238918364,3.294228554,0.011387682,52.55598068
17622,-0.7845676540000001,3.211129189,-0.005232191,52.55598068
17623,-0.789639056,3.209897995,-0.016742993,52.59915161
17624,-1.067253351,3.167424917,-0.008740854000000001,52.48285294
17625,-0.058600537,3.321620703,0.022344541,52.59915161
17626,-0.239106193,3.2948441510000004,0.025483847,52.67227554
17627,-0.599366188,3.239752293,-0.016189003,52.59915161
17628,-0.599366188,3.239752293,-0.011018371,52.67227554
17629,-0.234034762,3.2960751060000004,0.011264563,52.37976837
17630,-0.228963315,3.297306299,0.011510802,52.52602386
17631,-0.404209703,3.270837545,-0.004986,52.62910079999999
17632,0.579649448,3.421647787,0.024929857000000003,52.59915161
17633,0.984425426,3.484741688,0.042842388,52.59915161
17634,1.266923308,3.529676914,0.021790504,52.59915161
17635,1.334918141,3.541680336,0.011510848999999998,52.59915161
17636,1.4324024919999998,3.557992458,0.00584774,52.53924179
17637,1.540029764,3.5758433339999995,0.006955719,52.81850433
17638,1.28157413,3.537371397,-0.004001093,52.46611023
