,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
17237,-0.0004512230000000001,3.392709732,0.0,9.949479103
17238,-0.000270769,3.39301753,6.15597e-05,10.22151184
17239,-0.000270769,3.393325329,6.15597e-05,10.10096455
17240,-0.0004512230000000001,3.393325329,6.15597e-05,9.91854763
17241,-0.0004512230000000001,3.393633127,0.00012311899999999998,9.963358879
17242,-0.000270769,3.3939409260000004,0.00012311899999999998,10.10096455
17243,-0.0004512230000000001,3.3939409260000004,0.00012311899999999998,9.949479103
17244,-0.0004512230000000001,3.3939409260000004,6.15597e-05,10.05615616
17245,-0.000270769,3.3942484860000004,0.000123072,9.980413437000001
17246,-0.000270769,3.3942484860000004,6.1512e-05,9.994293212999999
17247,-0.0004512230000000001,3.3942484860000004,0.000123072,9.797982216
17248,-0.000270769,3.394556284,0.000123072,9.873731613
17249,-0.000270769,3.394556284,6.15597e-05,10.05615616
17250,-0.0004512230000000001,3.394556284,0.0,9.994293212999999
17251,-0.0004512230000000001,3.394556284,0.0,9.873731613
17252,-1.01369977,3.206816196,-0.037548017,10.10096455
17253,-1.393374801,3.130181313,-0.052936554,10.05615616
17254,-1.768357992,3.055085182,-0.067955777,10.05615616
17255,-2.197657824,2.968909502,-0.046965789,10.02522373
17256,-2.7577867510000003,2.858112097,-0.053798296,9.949479103
17257,-3.220470428,2.764241934,-0.057491589,9.828918457
17258,-2.816253662,2.830720425,-0.026960706,10.05615616
17259,-2.7193501,2.843646765,-0.002092838,9.904666901
17260,-2.153266191,2.943979979,0.036747791,9.828918457
17261,-1.173942924,3.123718023,0.059030391,9.828918457
17262,0.26301145600000003,3.391786337,0.110058784,9.904666901
17263,0.180363581,3.381937742,0.08777618400000001,10.05615616
17264,0.072632603,3.365010262,0.048135329,9.904666901
17265,-0.71613133,3.219742537,-0.035024308,9.904666901
17266,-0.594685912,3.240978718,-0.028499603,9.828918457
17267,-0.599197209,3.239439964,-0.025237178,9.828918457
17268,-0.877457142,3.187426567,-0.006278562,10.02522373
17269,-2.070798635,2.963985205,-0.055337142,9.904666901
17270,0.268064171,3.393325329,0.030777073,9.784107208
17271,1.354216099,3.600147247,0.082667209,9.904666901
17272,0.589813471,3.465035915,0.10082569,9.980413437000001
17273,1.554520011,3.646004915,0.049981929,9.753167152
17274,0.672100425,3.488426447,-0.023082782000000003,9.784107208
17275,0.101866134,3.383784294,-0.016434956,9.828918457
17276,-0.984285831,3.181271315,-0.093562268,9.980413437000001
17277,-0.652792037,3.238516569,-0.050166655,9.753167152
17278,-1.510669827,3.07693696,-0.061307956,9.904666901
17279,-2.577693701,2.874423981,-0.060938597,9.784107208
17280,-2.972526789,2.793787956,-0.08888416,9.753167152
17281,-3.849532843,2.624821901,-0.09005369999999999,9.753167152
17282,-3.849532843,2.616204262,-0.050843716,9.722229958
17283,-3.84935236,2.609740973,-0.036132287,9.828918457
17284,-3.84935236,2.603893518,-0.0032623290000000004,9.67741394
17285,-2.436398268,2.861189842,0.049612664,9.753167152
17286,-3.84935236,2.598045826,-0.00178504,9.980413437000001
17287,-2.904315233,2.767627478,0.033177711,9.859857559
17288,-3.849532843,2.590351582,-0.005293655,9.67741394
17289,-3.688387394,2.615588665,0.004124117,9.67741394
17290,-3.849532843,2.58204174,-0.003754806,9.753167152
17291,-2.811381578,2.7713205810000003,0.036563158,9.70835495
17292,-2.645905256,2.800866604,0.037363339,9.753167152
17293,-2.494504452,2.828566074,0.049612664,9.935604095
17294,-1.013880253,3.103097439,0.066478446,9.828918457
17295,-0.618686259,3.179732323,0.075773142,9.784107208
17296,-0.8429904579999999,3.140645504,0.06253900400000001,9.753167152
17297,-0.604791284,3.186195612,0.016311835,9.904666901
17298,-0.988977611,3.116023779,-0.005170584000000001,9.753167152
17299,-0.988977611,3.116331577,-0.013541937,9.828918457
17300,-0.988977611,3.116331577,-0.00049243,9.828918457
17301,-0.988977611,3.116639376,0.000184631,9.828918457
17302,-1.4274805780000002,3.035080194,-0.016250277,9.828918457
17303,-1.437586069,3.032310247,-0.016804267,9.753167152
17304,-2.100393057,2.908278704,-0.026037406000000003,9.904666901
17305,-2.358261824,2.858112097,-0.034901191,9.753167152
17306,-2.406984329,2.84672451,-0.013418818,9.904666901
17307,-1.99789536,2.920897245,0.0120646,9.904666901
17308,-2.261538506,2.871346235,0.004678154,9.828918457
17309,-2.533843517,2.81871748,-0.020251274,9.904666901
17310,-2.110137701,2.895660162,0.004555034,9.828918457
17311,-2.378292084,2.845185757,0.004924345,9.753167152
17312,-2.90413475,2.746083498,-0.029730653,9.753167152
17313,-3.84935236,2.568192005,-0.055768061,9.873731613
17314,-3.809832811,2.570961952,-0.036070727,9.980413437000001
17315,-2.670627356,2.779322624,0.041118145,9.828918457
17316,-2.197657824,2.867345095,0.058845758,9.949479103
17317,-1.691123724,2.962138414,0.037178658,9.873731613
17318,-1.193612337,3.056008577,0.037978888,9.67741394
17319,-0.721364498,3.145569801,0.036994029,9.859857559
17320,-1.4182775019999998,3.017537355,-0.007201815,9.828918457
17321,-1.919758797,2.924282789,-0.043826532,9.828918457
17322,-2.217327356,2.8676528930000003,-0.030284643,9.980413437000001
17323,-2.499917984,2.813485384,-0.022528792,10.05615616
17324,-1.993203521,2.906431913,0.007509565,10.02522373
17325,-2.553512812,2.801174402,-0.002769947,10.05615616
17326,-2.0366928580000003,2.89627552,-0.001846647,9.753167152
17327,-2.343645096,2.8390302660000004,0.0071403030000000015,9.828918457
17328,-1.817080498,2.936285734,0.008248234,9.828918457
17329,-1.5640841719999998,2.983682394,0.028684234,10.02522373
17330,-1.101220012,3.070781469,0.027268458,9.980413437000001
17331,-1.550189257,2.988606691,0.0011079310000000002,9.828918457
17332,-1.550008774,2.988299131,-0.016065598,9.753167152
17333,-1.550189257,2.988299131,-0.000246191,9.904666901
17334,-1.550008774,2.988299131,-6.1512e-05,9.873731613
17335,-1.550008774,2.988606691,6.1512e-05,9.873731613
17336,-1.29123795,3.036618948,0.009602452,9.828918457
17337,-0.8090651040000001,3.127411366,0.027822446,9.797982216
17338,-0.794267893,3.131720066,0.019143295,9.873731613
17339,0.150588691,3.308688402,0.036563158,9.722229958
17340,-0.20959729,3.244979858,0.02283659,9.980413437000001
17341,-0.44815734,3.202199697,-0.02080531,9.949479103
17342,-0.940255105,3.111099482,-0.026714515,9.873731613
17343,-0.6728224159999999,3.16095829,-0.008125162,9.797982216
17344,-1.116017222,3.078783512,-0.006524754000000001,9.949479103
17345,-2.119701624,2.891659021,-0.053736784,9.797982216
17346,-1.6227316859999998,2.981835842,-0.019574214,9.797982216
17347,-1.627604008,2.980297089,0.017173624,10.07003498
17348,-1.3843520880000002,3.0249238010000004,0.008679151999999999,9.949479103
17349,-0.677514195,3.157265186,0.035270549,9.949479103
17350,-0.404487491,3.209586143,0.036932468,9.949479103
17351,-0.399795681,3.212356091,0.011387492,9.828918457
17352,-0.379945755,3.2172803880000003,0.0018466,9.646475792
17353,-0.102407672,3.270216942,0.011756849,9.797982216
17354,-1.99789536,2.918742895,-0.059584379000000014,9.873731613
17355,-0.351073146,3.222512484,-0.009294701,9.842798233
17356,-1.028136134,3.09848094,0.035085868,9.887612342999999
17357,-0.837757289,3.1335668560000003,-0.017296696,9.691295624
17358,-0.8236818909999999,3.1363368030000003,0.007448053,10.02522373
17359,-1.4767445330000002,3.015382767,-0.023513699,10.07003498
17360,-1.071805954,3.089555502,-0.00935626,9.797982216
17361,-3.84935236,2.573424101,-0.088699535,9.767047882
17362,0.204544395,3.321614742,0.046473406,9.873731613
17363,-3.84935236,2.571577549,-0.0016619679999999998,9.811862946
17364,-1.3448326590000002,3.031386852,-0.056876041,9.797982216
17365,-2.616852283,2.79532671,0.043272544,9.949479103
17366,-3.849532843,2.564498663,-0.092885211,9.767047882
17367,-2.743170023,2.765165329,-0.006524706,9.767047882
17368,-1.983098149,2.905816555,0.067586467,9.811862946
17369,-2.54340744,2.801482201,0.0071403030000000015,9.994293212999999
17370,-1.515361667,2.992300034,0.017481375,9.856679916000001
17371,-1.052316904,3.079399109,0.05527563,9.811862946
17372,0.009654195,3.27914238,0.057676218,9.797982216
17373,0.165385902,3.3111505510000003,0.046658039000000005,9.736110687
17374,0.457721204,3.368703604,0.018466234,9.963358879
17375,0.764673293,3.428411245,0.023821497,9.780928612
17376,0.638355553,3.4080982210000004,0.008309794,9.629421234
17377,-1.23746264,3.060932875,-0.073064759,9.842798233
17378,-1.237643123,3.0590863230000003,-0.069494627,9.660356522
17379,-0.311914653,3.231130123,0.033423901,9.91854763
17380,0.6477391720000001,3.411175966,0.070233248,9.842798233
17381,-0.988977611,3.109560728,-0.024006128,9.736110687
17382,-1.3787580730000002,3.035387993,-0.07466516599999999,9.749995232
17383,-0.988977611,3.1067907810000004,-0.00086174,9.994293212999999
17384,-0.249116689,3.245287657,0.041733742,9.994293212999999
17385,-0.960285485,3.113869429,0.001477289,9.887612342999999
17386,-1.120528579,3.083400249,-0.032008123,9.856679916000001
17387,-1.120528579,3.083092451,-0.006216955,9.811862946
17388,-0.22908631,3.2489807610000003,0.03299303,9.91854763
17389,0.014345996,3.296069622,0.042533875,9.780928612
17390,0.018857343,3.298532009,0.010218,9.91854763
17391,0.501751959,3.389631987,0.018958664,9.932427406
17392,0.774598241,3.442876339,0.028991986,10.11484337
17393,0.7699064609999999,3.444107533,0.011264419,10.1287241
17394,0.881607413,3.466574669,0.005108976,9.901495934
17395,0.872404277,3.467498064,0.004924345,9.794815063
17396,0.755289674,3.447492838,-0.003631735,9.963358879
17397,0.852734804,3.467190266,0.000184679,10.07003498
17398,1.466638923,3.58260417,0.027206898,9.963358879
17399,1.125581026,3.52228117,0.011264419,9.932427406
17400,1.368832946,3.568754673,-0.002400589,9.977241516
17401,0.964796662,3.496736288,-0.004924297,10.03910255
17402,0.828373492,3.47273016,-0.019020224,9.932427406
17403,0.54073,3.420409203,-0.015080738,10.23539066
17404,0.453029394,3.404405117,-0.013603448999999998,10.26631737
17405,-0.32183960100000003,3.261599302,-0.031761982,10.11484337
17406,0.135971919,3.345313072,-0.011818408999999998,9.901495934
17407,0.511135578,3.415792465,0.030592393,9.901495934
17408,0.866810203,3.482886553,0.027576257000000003,10.0839138
17409,1.520053267,3.605071545,0.038102008,10.05298424
17410,1.720176578,3.644466162,0.032623671,10.03910255
17411,0.574835777,3.435489893,-0.033485461,10.00817204
17412,0.365328819,3.397018433,-0.049120236,9.977241516
17413,0.155460939,3.357931614,-0.015696336,10.02205563
17414,0.506443739,3.42317915,0.005232143,9.794815063
17415,0.463134825,3.415792465,0.011449051000000002,10.08076191
17416,0.8235012290000001,3.4831943510000003,0.01212616,9.839634895
17417,0.370020628,3.400403976,-0.002954626,9.808706284
17418,-0.0004512230000000001,3.332078934,-0.029976845,9.960201263
17419,-0.0004512230000000001,3.331463337,-0.013788128,10.06686974
17420,-0.000270769,3.331463337,-0.000184679,10.11168671
17421,-0.0004512230000000001,3.33084774,-0.00012311899999999998,10.1426115
17422,-0.0004512230000000001,3.331155539,0.0,10.1426115
17423,-0.0004512230000000001,3.33084774,0.0,10.1426115
17424,-0.0004512230000000001,3.331155539,0.0,10.06686974
17425,-0.000270769,3.331155539,6.15597e-05,10.24927235
17426,-0.0004512230000000001,3.331463337,6.15597e-05,10.11168671
17427,-0.0004512230000000001,3.331155539,6.15597e-05,9.991127967999999
17428,-0.0004512230000000001,3.331463337,6.15597e-05,10.1426115
17429,-0.0004512230000000001,3.331463337,6.15597e-05,10.173536300000002
17430,-0.000270769,3.331771135,6.15597e-05,10.00501823
17431,-0.000270769,3.331771135,0.0,10.06686974
17432,-0.000270769,3.331771135,6.15597e-05,10.03594494
17433,-0.0004512230000000001,3.332078934,0.00012311899999999998,10.18742466
17434,-0.32183960100000003,3.274833441,-0.01132598,10.03594494
17435,-1.023263931,3.147416592,-0.036870908,10.00501823
17436,-1.608295441,3.036926746,-0.059030436,9.960201263
17437,-1.948992372,2.970140457,-0.060630847,10.1426115
17438,-2.368186712,2.890120268,-0.050659038,10.11168671
