,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
17144,0.000190588,3.395486832,6.15597e-05,20.21307755
17145,0.000190588,3.395486832,6.15597e-05,20.18238258
17146,0.000190588,3.395486832,0.0,20.25755882
17147,0.000190588,3.39579463,0.00012311899999999998,20.18238258
17148,0.000190588,3.395486832,0.0,20.18238258
17149,0.000190588,3.3961024280000003,6.15597e-05,20.18238258
17150,0.000190588,3.39579463,0.0,20.18238258
17151,0.000190588,3.39579463,-6.15597e-05,20.21307755
17152,0.000190588,3.3961024280000003,0.0,20.21307755
17153,0.000190588,3.3961024280000003,0.0,20.18238258
17154,0.000190588,3.3961024280000003,6.15597e-05,20.18238258
17155,0.000378419,3.3964099880000003,0.0,20.25755882
17156,0.000378419,3.3964099880000003,6.1512e-05,20.18238258
17157,0.000190588,3.3964099880000003,6.1512e-05,20.18238258
17158,0.000190588,3.396717787,6.15597e-05,20.18238258
17159,0.000190588,3.3964099880000003,0.0,20.18238258
17160,0.000190588,3.3964099880000003,0.0,20.21307755
17161,0.000190588,3.396717787,6.15597e-05,20.18238258
17162,-1.013158083,3.23605895,-0.032131769,20.21307755
17163,-1.393515944,3.172041655,-0.044935226,20.18238258
17164,-1.768802404,3.108024359,-0.05773868400000001,20.21307755
17165,-2.197432995,3.035389185,-0.039703082,20.18238258
17166,-2.757733107,2.940901995,-0.045735501,20.18238258
17167,-3.2205488680000003,2.860880375,-0.048936319000000006,20.18238258
17168,-2.816524267,2.9175109860000004,-0.022960091,20.18238258
17169,-2.719227791,2.928283215,-0.001908207,20.21307755
17170,-2.153856039,3.012921572,0.031023789,20.18238258
17171,-1.173565745,3.166193962,0.050105907000000005,20.21307755
17172,0.26334193300000003,3.393024683,0.093379162,20.21307755
17173,0.180696249,3.38348341,0.074235484,20.18238258
17174,0.073256873,3.3684024810000004,0.040441703,20.21307755
17175,-0.715633631,3.245292187,-0.029854249,20.21307755
17176,-0.594482601,3.2631433010000004,-0.024252702,20.21307755
17177,-0.599366188,3.2622199060000003,-0.021359634,20.21307755
17178,-0.876980543,3.218208075,-0.005232143,20.21307755
17179,-2.070834875,3.027694702,-0.047089718,20.18238258
17180,0.268413365,3.393332243,0.034717083,20.21307755
17181,1.354828238,3.568148851,0.106982805,20.21307755
17182,0.5894166829999999,3.452117443,0.013111209,20.18238258
17183,1.55486834,3.606928587,0.008740807,20.18238258
17184,0.6720623370000001,3.471815109,0.003877974,20.15168762
17185,0.102558523,3.38317585,-0.043950368,20.21307755
17186,-0.98479557,3.21082139,-0.052321862,20.18238258
17187,-0.6527101989999999,3.260680914,-0.024683619,20.21307755
17188,-1.510534763,3.123413086,-0.018281888,20.18238258
17189,-2.577415228,2.951366425,-0.061924458,20.21307755
17190,-2.972236156,2.883655787,-0.048751689,20.21307755
17191,-3.849219322,2.739309072,-0.043888807,20.18238258
17192,-3.849219322,2.732845783,-0.03114686,20.21307755
17193,-3.849219322,2.726997852,-0.003754902,20.18238258
17194,-3.849219322,2.722073555,-0.002831507,20.21307755
17195,-2.436541796,2.941209793,0.04222684,20.10720444
17196,-3.849219322,2.716533661,-0.001600409,20.18238258
17197,-2.90405345,2.861495972,-0.015635014,20.18238258
17198,-3.849219322,2.710070372,-0.002154398,20.21307755
17199,-3.688436031,2.731922388,-0.025914717,20.21307755
17200,-3.849219322,2.703299284,-0.002031326,20.21307755
17201,-2.8116405010000003,2.864265919,0.026160955,20.21307755
17202,-2.645410061,2.889811277,0.03687153,20.21307755
17203,-2.494769573,2.912278891,0.009725714,20.21307755
17204,-1.013158083,3.1455729010000004,0.051152326,20.21307755
17205,-0.618337154,3.209590197,0.0594007,20.18238258
17206,-0.842795253,3.176042795,0.006647968000000001,20.18238258
17207,-0.604249775,3.2148225310000003,0.001354218,20.21307755
17208,-0.988927841,3.155421734,-0.004062653,20.21307755
17209,-0.988740027,3.155729532,-0.01163392,20.21307755
17210,-0.988927841,3.155729532,0.0,20.21307755
17211,-0.988927841,3.1560373310000003,0.00012311899999999998,20.18238258
17212,-1.427701235,3.0867877010000004,-0.013788367,20.18238258
17213,-1.43746841,3.08463335,-0.014219237,20.21307755
17214,-2.099948645,2.97968173,-0.021667432,20.21307755
17215,-2.358779907,2.937516451,-0.029546499,20.18238258
17216,-2.407052517,2.927975416,-0.010649061,20.21307755
17217,-1.997580647,2.991069555,0.010464382,20.21307755
17218,-2.260919809,2.9489042760000004,0.004001093,20.21307755
17219,-2.533838511,2.9048922060000004,-0.017297029,20.18238258
17220,-2.109715939,2.970140696,0.004062653,20.25755882
17221,-2.377750874,2.927359819,0.004370403,20.18238258
17222,-2.904241323,2.8430292610000003,-0.025422286,20.21307755
17223,-3.849219322,2.691911459,-0.047212791,20.18238258
17224,-3.810526133,2.6946814060000004,-0.02997737,20.21307755
17225,-2.67001605,2.87257576,0.035578869,20.18238258
17226,-2.197245121,2.946749687,0.050044298,20.21307755
17227,-1.6908525230000002,3.026771545,0.030962229,20.18238258
17228,-1.193288088,3.10586977,0.031947087,20.18238258
17229,-0.720517218,3.182198286,0.031270027,20.21307755
17230,-1.418121815,3.073245525,-0.006340218000000001,20.21307755
17231,-1.919443011,2.9941473010000004,-0.037363958,20.21307755
17232,-2.216967344,2.946749687,-0.025422286,20.18238258
17233,-2.499653101,2.901199102,-0.018774271,20.18238258
17234,-1.992509246,2.979989529,0.006524849,20.21307755
17235,-2.552809238,2.891657829,-0.002092886,20.18238258
17236,-2.036649466,2.971987486,-0.001538849,20.18238258
17237,-2.344129086,2.923358917,0.006217098000000001,20.18238258
17238,-1.817075014,3.005534887,0.006832600000000001,20.18238258
17239,-1.564066529,3.045853615,0.02449894,20.21307755
