,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
17596,-0.000270769,3.410868168,6.15597e-05,31.75407982
17597,-0.000270769,3.410868168,6.15597e-05,31.79806137
17598,-0.0004512230000000001,3.410560369,0.0,31.72363663
17599,-0.000270769,3.410560369,0.0,31.75407982
17600,-0.0004512230000000001,3.410868168,6.15597e-05,31.75407982
17601,-0.0004512230000000001,3.410560369,0.0,31.82850266
17602,-0.000270769,3.411175966,6.15597e-05,31.75407982
17603,-0.000270769,3.411175966,6.15597e-05,31.67965508
17604,-0.000270769,3.410868168,0.0,31.75407982
17605,-0.000270769,3.411175966,6.15597e-05,31.82850266
17606,-0.0004512230000000001,3.410868168,0.0,31.75407982
17607,-0.0004512230000000001,3.410868168,0.0,31.75407982
17608,-0.0004512230000000001,3.410868168,0.0,31.75407982
17609,-0.0004512230000000001,3.410868168,-6.15597e-05,31.75407982
17610,-0.0004512230000000001,3.411175966,6.15597e-05,31.72363663
17611,-1.01369977,3.232361317,-0.035701372,31.71009636
17612,-1.393555284,3.162189484,-0.049797297,31.784521100000006
17613,-1.768357992,3.0920176510000004,-0.028622676,31.75407982
17614,-2.197657824,3.0119974610000004,-0.030592393,31.82850266
17615,-2.7577867510000003,2.908278704,-0.037363339,31.784521100000006
17616,-3.220470428,2.820564032,-0.038963746,31.75407982
17617,-2.816073179,2.8855035310000003,-0.005355215,31.75407982
17618,-2.7193501,2.897506714,0.014526797,31.75407982
17619,-2.153446674,2.993223429,0.02105155,31.85893822
17620,-1.174123287,3.16280508,0.052505683,31.75407982
17621,0.263191909,3.414869308,0.08426761599999999,31.784521100000006
17622,0.18000267399999995,3.402866125,0.048073769,31.784521100000006
17623,0.072632603,3.385938883,-0.005355166999999999,31.82850266
17624,-0.71613133,3.248672962,-0.030654002000000007,31.85893822
17625,-0.594685912,3.269293785,-0.023205901,31.88937759
17626,-0.599377692,3.267754793,0.003693247,31.75407982
17627,-0.8772766590000001,3.2185115810000005,-0.010156441,31.82850266
17628,-2.070798635,3.007688522,-0.052136373,31.67965508
17629,0.268064171,3.415484667,0.039209984,31.784521100000006
17630,1.354216099,3.608764887,0.119661286,31.82850266
17631,0.589632988,3.478577852,0.013111067,31.784521100000006
17632,1.554520011,3.650006056,0.008802223,31.71009636
17633,0.672280908,3.498890638,0.0041856770000000005,31.71009636
17634,0.101866134,3.400096178,-0.049427985999999986,31.75407982
17635,-0.984466314,3.208970547,-0.057860900000000014,31.85893822
17636,-0.6526116129999999,3.2649848460000004,-0.027022267000000003,31.71009636
17637,-1.510669827,3.112638474,-0.019635772,31.85893822
17638,-2.577513218,2.922128439,-0.068694398,31.71009636
17639,-2.972526789,2.847340107,-0.053428985,31.784521100000006
17640,-3.84935236,2.687914848,-0.04745822,31.784521100000006
17641,-3.849171877,2.682067156,-0.033731651,31.85893822
17642,-3.84935236,2.67683506,-0.003016138,31.784521100000006
17643,-3.84935236,2.672218561,-0.002585268,31.71009636
17644,-2.436398268,2.916896105,0.047519781,31.81496239
17645,-3.84935236,2.666986465,-0.001477289,31.85893822
17646,-2.904315233,2.828873873,-0.017604446,31.85893822
17647,-3.84935236,2.660830975,-0.0016619679999999998,31.88937759
17648,-3.688387394,2.685760498,-0.028807307,31.66611481
17649,-3.849171877,2.654675484,-0.0016619679999999998,31.84540367
17650,-2.8112010960000005,2.8341059680000003,0.029422903,31.66611481
17651,-2.645905256,2.862420797,0.041241266,31.84540367
17652,-2.494323969,2.887965679,0.010710383,31.84540367
17653,-1.01369977,3.147416592,0.056999158,31.71009636
17654,-0.618505776,3.217895985,0.065924503,31.77098274
17655,-0.8431708809999999,3.180040121,0.0068325040000000005,31.69655991
17656,-0.60461086,3.22312808,0.001292658,31.80142784
17657,-0.988977611,3.1563417910000005,-0.004678106,31.69655991
17658,-0.989158094,3.1563417910000005,-0.013172578999999998,31.65258026
17659,-0.988977611,3.156957388,0.000184679,31.72700691
17660,-0.989158094,3.157265186,0.000184679,31.80142784
17661,-1.4274805780000002,3.080630302,-0.015203858,31.62213135
17662,-1.437586069,3.078168154,-0.015757848,31.80142784
17663,-2.100393057,2.9615230560000003,-0.023821449,31.77098274
17664,-2.406984329,2.906739712,-0.034347247000000004,31.65258026
17665,-1.99789536,2.975372553,0.002585268,31.80142784
17666,-2.261358023,2.930130482,0.002893066,31.72700691
17667,-2.533843517,2.881502628,-0.004862785,31.80142784
17668,-2.110137701,2.952905416,-0.004616546,31.80142784
17669,-2.378292084,2.906431913,-0.004555034,31.72700691
17670,-2.90413475,2.814100742,-0.013234138,31.87584305
17671,-3.84935236,2.6482124330000003,-0.061000157,31.72700691
17672,-3.809832811,2.65098238,-0.050966837,31.80142784
17673,-2.670447111,2.845493317,0.006524706,31.72700691
17674,-2.197838306,2.9282836910000003,0.056506682,31.87584305
17675,-1.691123724,3.01661396,0.073372558,31.65258026
17676,-1.193612337,3.104020834,0.051520824000000014,31.72700691
17677,-0.721544981,3.187119007,0.051705502,31.72700691
17678,-1.4182775019999998,3.068319321,0.010217953,31.72700691
17679,-1.919758797,2.981528044,-0.024683237,31.80142784
17680,-2.217146873,2.928899288,-0.051951695,31.75745201
17681,-2.49973774,2.87904048,-0.037855767,31.72700691
17682,-1.993203521,2.96521616,-0.0032008170000000003,31.83187103
17683,-2.553512812,2.8679606910000004,-0.0120646,31.65258026
17684,-2.036873341,2.956906319,0.015757848,31.65258026
17685,-2.343464613,2.903354406,-0.012433911,31.72700691
17686,-1.817260981,2.993531227,0.025237227,31.72700691
17687,-1.5640841719999998,3.03815794,0.016311835,31.80142784
17688,-1.101400375,3.119101524,0.043210983,31.72700691
17689,-1.550008774,3.042774439,0.00978713,31.72700691
17690,-1.550189257,3.04246664,0.0007386210000000001,31.80142784
17691,-1.550189257,3.04246664,-0.015573216,31.75745201
17692,-1.55036974,3.042774439,6.15597e-05,31.75745201
17693,-1.550189257,3.042774439,6.15597e-05,31.72700691
17694,-1.29123795,3.08770895,0.008986902,31.72700691
17695,-0.809245586,3.17173028,0.025791168,31.75745201
17696,-0.794448316,3.176039219,0.026652956,31.75745201
17697,0.150769144,3.341004372,0.050597526,31.75745201
17698,-0.20959729,3.280988932,0.021605492,31.80142784
17699,-0.4479768870000001,3.240978718,0.012864781,31.68302727
17700,-0.940255105,3.1560339930000003,-0.037301827,31.75745201
17701,-0.6726419929999999,3.2025074960000004,-0.015819406,31.75745201
17702,-1.11583674,3.125872612,-0.023021221,31.83187103
17703,-2.119521379,2.951674223,-0.040871955,31.68302727
17704,-1.623092651,3.035387993,-0.033423901,31.72700691
17705,-1.627604008,3.034464598,-0.018220043,31.72700691
17706,-1.3843520880000002,3.076321363,0.02517562,31.72700691
17707,-0.677514195,3.199121952,0.032746792000000004,31.80142784
17708,-0.404667944,3.247749805,0.0427186,31.65258026
17709,-0.399976134,3.2499041560000004,0.034716558,31.90628624
17710,-0.379765302,3.254520655,0.010956621,31.75745201
17711,-0.102407672,3.303456306,0.011018229,31.75745201
17712,-1.997714877,2.976295948,-0.054844759000000014,31.68302727
17713,-0.351253599,3.258829594,0.000800228,31.68302727
17714,-1.028136134,3.143415451,-0.032131243,31.72700691
17715,-0.837757289,3.176347017,0.040379524,31.75745201
17716,-0.824042797,3.178809166,-0.016250277,31.75745201
17717,-1.4767445330000002,3.065857172,-0.015388536,31.83187103
17718,-1.071805954,3.13510561,-0.008309841,31.72700691
17719,-3.849532843,2.652828932,-0.105196044,31.65258026
17720,0.204363942,3.351160765,0.057183791,31.80142784
17721,-3.84935236,2.651597977,-0.096701525,31.65258026
17722,-1.3448326590000002,3.081245899,0.086298943,31.72700691
17723,-2.616852283,2.861805201,-0.098363541,31.83187103
17724,-3.84935236,2.645134687,-0.000677109,31.72700691
17725,-2.74298954,2.8341059680000003,-0.049551059,31.83187103
17726,-1.983098149,2.965523958,0.020989943,31.65258026
17727,-2.54340744,2.8685762880000003,0.044996072000000005,31.72700691
17728,-1.515181184,3.045852184,0.042410802,31.68302727
17729,-1.052316904,3.127411366,0.032377481,31.72700691
17730,0.009654195,3.312689304,0.089007281,31.68302727
17731,0.165566355,3.342235327,0.059153508,31.65258026
17732,0.457540751,3.3951718810000004,0.053490542,31.75745201
17733,0.76449281,3.450878382,0.027391577,31.75745201
17734,0.638536036,3.431488752,0.017666006,31.65258026
17735,-1.237643123,3.1077141760000004,-0.057737779,31.75745201
17736,-1.237643123,3.105559587,-0.069309995,31.75745201
17737,-0.3117342,3.2659082410000004,-0.033239223,31.65258026
17738,0.6477391720000001,3.433643341,0.065493628,31.65258026
17739,-0.988977611,3.151417494,0.009233141,31.80142784
17740,-1.3791189190000002,3.083092451,-0.036686279,31.68302727
17741,-0.988977611,3.1501863,-0.056999158,31.75745201
17742,-0.249116689,3.278218985,0.025483418,31.68302727
17743,-0.960465908,3.1560339930000003,0.014711428,31.60859871
17744,-1.120528579,3.127719164,-0.004431915,31.65258026
17745,-1.120708942,3.127103567,-0.030407762,31.75745201
17746,-0.22908631,3.282220125,0.025298785,31.68302727
17747,0.014165542,3.3253078460000003,0.039579295,31.75745201
17748,0.018857343,3.327462435,0.040010214,31.75745201
17749,0.501751959,3.41240716,0.025975848,31.65258026
17750,0.774598241,3.461342573,0.027083825,31.65258026
17751,0.7699064609999999,3.462265968,0.026837636,31.75745201
17752,0.881607413,3.483809948,0.014095927,31.75745201
17753,0.872223794,3.483809948,0.004247236,31.72700691
17754,0.755289674,3.464728117,0.000307798,31.65258026
17755,0.852734804,3.482886553,-0.000307751,31.68302727
17756,1.466638923,3.590914011,0.021359254,31.65258026
17757,1.125581026,3.5336687560000004,0.013788128,31.72700691
17758,1.368832946,3.577064276,0.018773984,31.57814789
17759,0.964616179,3.508739233,-0.016496515,31.72700691
17760,0.828373492,3.4856565,-0.009725571,31.68302727
17761,0.540549517,3.436413288,-0.028314877,31.72700691
17762,0.453029394,3.421640158,-0.017481375,31.75745201
17763,-0.32183960100000003,3.287452221,-0.039702415,31.75745201
17764,0.135971919,3.365625858,-0.014157486,31.68302727
17765,0.510955095,3.431181192,0.0019697670000000003,31.75745201
17766,0.866990626,3.493966341,0.041425943,31.65258026
17767,1.52023375,3.608457088,0.048566245,31.65258026
17768,1.719996214,3.645081758,0.0427186,31.72700691
17769,0.574655354,3.448108435,-0.009294701,31.68302727
17770,0.365328819,3.411483765,-0.039579295,31.75745201
17771,0.155641392,3.374859095,-0.054229163,31.68302727
17772,0.506263316,3.435489893,-0.002523708,31.80142784
17773,0.462954372,3.428718805,0.003447008,31.72700691
