,Current(A),Voltage(V),dV/dt(V/s),Temperature (C)_1
16365,-1.237643123,2.999378681,-0.084206104,0.4422065020000001
16366,-1.237643123,2.9950699810000003,-0.080759048,0.428661674
16367,-0.3117342,3.193582058,0.0374249,0.5492288470000001
16368,0.647378266,3.402250528,0.08106680200000001,0.473364383
16369,-0.988977611,3.054162025,-0.027145386,0.397501141
16370,-1.3787580730000002,2.968601704,-0.085683346,0.397501141
16371,-0.989158094,3.049545288,-0.002154398,0.473364383
16372,-0.249297142,3.209278345,0.047581337,0.5492288470000001
16373,-0.960285485,3.058162928,0.00178504,0.518070459
16374,-1.120528579,3.0227694510000003,-0.03668623,0.5492288470000001
16375,-1.120528579,3.022153854,-0.007694244,0.473364383
16376,-0.22908631,3.213894844,0.037978888,0.5492288470000001
16377,0.014165542,3.268985987,0.049243309000000006,0.4422065020000001
16378,0.018857343,3.272371292,0.01249547,0.473364383
16379,0.501571476,3.377629042,0.02222104,0.352799118
16380,0.774417758,3.439182997,0.033546973,0.5045254229999999
16381,0.769545555,3.441029787,0.01311102,0.473364383
16382,0.8812465070000001,3.467498064,0.017789173999999998,0.473364383
16383,0.872043371,3.4681136610000003,0.005724573,0.5045254229999999
16384,0.7551092509999999,3.445338488,0.00080018,0.625094414
16385,0.852554321,3.467805862,0.00024623900000000004,0.428661674
16386,1.466277957,3.598608255,0.030838585,0.6562563779999999
16387,1.125400662,3.531206608,0.012987947,0.397501141
16388,1.36847198,3.584143162,-0.002277517,0.580390334
16389,0.964435756,3.5019683839999995,-0.005662966,0.397501141
16390,0.827832162,3.474268913,-0.02154398,0.473364383
16391,0.540549517,3.414869308,-0.017481375,0.580390334
16392,0.452848941,3.396710873,-0.015511608,0.428661674
16393,-0.32183960100000003,3.2332844730000003,-0.036440037,0.5045254229999999
16394,0.135971919,3.3280777930000003,-0.013726616,0.5045254229999999
16395,0.510955095,3.4080982210000004,0.034347199,0.5492288470000001
16396,0.86662972,3.485040903,0.031577252,0.625094414
16397,1.519872785,3.623537779,0.043395661,0.397501141
16398,1.719635248,3.668780088,0.037178706,0.473364383
16399,0.574655354,3.433335543,-0.037548017,0.473364383
16400,0.365148365,3.38870883,-0.055521823,0.428661674
16401,0.155100033,3.344081879,-0.018281603,0.580390334
16402,0.506263316,3.417947054,0.005724573,0.5492288470000001
16403,0.462954372,3.4096372130000003,0.012926388,0.473364383
16404,0.823140323,3.4859642980000003,0.013911247,0.5492288470000001
16405,0.369840175,3.392401934,-0.003323936,0.5045254229999999
16406,-0.000631677,3.314536095,-0.033977844,0.397501141
16407,-0.0004512230000000001,3.3136127,-0.015942525,0.397501141
16408,-0.000631677,3.3129971030000003,-0.0006155490000000001,0.397501141
16409,-0.0004512230000000001,3.3133049010000004,-0.00012311899999999998,0.428661674
16410,-0.0004512230000000001,3.3129971030000003,-6.15597e-05,0.4422065020000001
16411,-0.000631677,3.3129971030000003,-6.15597e-05,0.5492288470000001
16412,-0.000270769,3.3133049010000004,0.0,0.625094414
16413,-0.000270769,3.3136127,6.15597e-05,0.4422065020000001
16414,-0.000631677,3.3133049010000004,0.0,0.5492288470000001
16415,-0.000631677,3.3139204980000003,0.00012311899999999998,0.397501141
16416,-0.0004512230000000001,3.3139204980000003,0.00012311899999999998,0.428661674
16417,-0.000631677,3.3139204980000003,6.15597e-05,0.473364383
16418,-0.000631677,3.314228296,6.15597e-05,0.473364383
16419,-0.0004512230000000001,3.314843655,0.000123072,0.397501141
16420,-0.0004512230000000001,3.314843655,0.000123072,0.473364383
16421,-0.0004512230000000001,3.315151453,0.000123072,0.5045254229999999
16422,-0.0004512230000000001,3.315459251,0.000184631,0.5492288470000001
16423,-0.322020054,3.247749805,-0.01348033,0.580390334
16424,-1.023083448,3.09848094,-0.043334104000000005,0.5045254229999999
16425,-1.607934475,2.972910404,-0.055152513,0.473364383
16426,-1.948811889,2.897506714,-0.040810395,0.6562563779999999
16427,-2.367825747,2.8060987,-0.034039449,0.6562563779999999
16428,-2.718808651,2.728848219,-0.034347247000000004,0.5492288470000001
16429,-2.679469585,2.732233763,-0.015450096000000003,0.5045254229999999
16430,-2.961879969,2.670371771,-0.012433958,0.473364383
16431,-1.627423525,2.943056822,0.041672181,0.473364383
16432,-2.095160007,2.844877958,0.034347247000000004,0.397501141
16433,-2.021715164,2.857804298,-0.016804267,0.397501141
16434,-2.280305624,2.802097797,-0.008802223,0.625094414
16435,-3.030091524,2.644519091,-0.042903233,0.5045254229999999
16436,-1.563723326,2.945826769,0.028438043,0.5492288470000001
16437,-1.262726188,3.000302076,0.070541047,0.428661674
16438,-1.262184858,3.0092275139999995,0.012926388,0.6562563779999999
16439,-1.69563508,2.921205044,-0.002708387,0.580390334
16440,-1.909833908,2.878424883,-0.026037406000000003,0.397501141
16441,-0.765575707,3.090171099,0.027760934,0.473364383
16442,-0.765034378,3.111715078,0.038717557,0.397501141
16443,-0.417299718,3.16280508,0.058168698,0.518070459
16444,-0.049354229000000006,3.258521795,0.029730653,0.397501141
16445,-0.867171288,3.108945131,0.01071043,0.428661674
16446,-1.822133303,2.907970905,-0.055891134,0.428661674
16447,-1.4274805780000002,2.970448256,-0.05933819,0.428661674
16448,-0.633483469,3.131104708,0.006709433000000001,0.428661674
16449,-0.633303046,3.141876698,0.049120236,0.428661674
16450,-0.633483469,3.143415451,0.033854771,0.428661674
16451,-0.633303046,3.144338846,0.000800228,0.5045254229999999
16452,-0.633663952,3.144646645,0.000369358,0.397501141
16453,-0.750237167,3.1215636730000003,-0.004431915,0.397501141
16454,-1.105911732,3.049237728,-0.019081783,0.397501141
16455,-0.765034378,3.113869429,-0.006216955,0.428661674
16456,-0.462774098,3.177577972,0.011387492,0.428661674
16457,0.048632234,3.285913229,0.048135329,0.5045254229999999
16458,0.501391053,3.384092093,0.053613663,0.5045254229999999
16459,0.584580302,3.407790422,0.045426942000000005,0.428661674
16460,0.219161168,3.337311029,0.009417772,0.5045254229999999
16461,1.470789313,3.590298414,0.040379476,0.473364383
16462,1.6028815509999998,3.628154278,0.043703414,0.428661674
16463,1.939067245,3.701096058,0.073126316,0.428661674
16464,1.4173749690000002,3.603532791,0.001046467,0.428661674
16465,1.310546279,3.5816810130000003,-0.009910202,0.397501141
16466,1.183506727,3.558290482,-0.029238176,0.5045254229999999
16467,1.023263693,3.526897669,-0.015080785,0.459822416
16468,0.599377513,3.441645384,-0.028130244,0.473364383
16469,-0.0004512230000000001,3.318536997,-0.047889136,0.428661674
16470,-0.0004512230000000001,3.3129971030000003,-0.0427186,0.428661674
16471,-0.0004512230000000001,3.3111505510000003,-0.025668049,0.428661674
16472,-0.0004512230000000001,3.3111505510000003,-0.000677109,0.459822416
16473,-0.0004512230000000001,3.310842752,-0.000307751,0.428661674
16474,-0.000631677,3.310534954,-0.00012311899999999998,0.428661674
16475,-0.000631677,3.310534954,-6.15597e-05,0.428661674
16476,-0.0004512230000000001,3.310842752,0.0,0.428661674
16477,-0.0004512230000000001,3.310842752,0.00012311899999999998,0.459822416
16478,-0.8036515120000001,3.147724152,-0.032623719,0.459822416
16479,-1.028316617,3.095403194,-0.04302635,0.352799118
16480,-1.6420402530000002,2.966447353,-0.068940639,0.428661674
16481,-2.236094475,2.839338064,-0.060753919,0.428661674
16482,-2.636160851,2.751007795,-0.068386652,0.428661674
16483,-3.102994919,2.650674582,-0.062292766,0.459822416
16484,-3.848810911,2.495250463,-0.067894176,0.428661674
16485,-3.429796934,2.568192005,-0.035762977,0.428661674
16486,-1.135325789,3.0267703530000003,0.076080896,0.5045254229999999
16487,-2.733605862,2.712844133,0.044688273,0.459822416
16488,-2.36331439,2.778707266,0.042410802,0.428661674
16489,-1.7975915669999998,2.892274618,-0.028622676,0.428661674
16490,-0.638716638,3.131720066,0.085006237,0.428661674
16491,-0.307222843,3.208355188,0.086052701,0.428661674
16492,0.009473741,3.278218985,0.076819561,0.397501141
16493,0.072632603,3.296069622,0.031761933,0.397501141
16494,0.135611013,3.311458349,0.020128202,0.5045254229999999
16495,0.359734744,3.3607015610000004,0.015942525,0.428661674
16496,1.70501852,3.638002872,0.06814041,0.428661674
16497,1.743635654,3.656469345,0.06869445,0.428661674
16498,1.475661635,3.608457088,0.049243309000000006,0.383959353
16499,1.173942685,3.549672842,-0.018897105,0.428661674
16500,0.8617574570000001,3.48781085,-0.034347199,0.397501141
16501,-0.0004512230000000001,3.3123815060000004,-0.059399746,0.428661674
16502,-0.0004512230000000001,3.30714941,-0.048566245,0.459822416
16503,-0.000631677,3.305918455,-0.03625536,0.459822416
16504,-0.0004512230000000001,3.305610657,-0.0005539890000000001,0.459822416
16505,-0.0004512230000000001,3.305610657,-0.000184679,0.459822416
16506,-0.0004512230000000001,3.305918455,0.0,0.459822416
16507,-0.000631677,3.305610657,0.0,0.428661674
16508,-0.0004512230000000001,3.306226254,0.00012311899999999998,0.459822416
16509,-0.000631677,3.306534052,0.00012311899999999998,0.428661674
16510,-0.0004512230000000001,3.306841612,0.000123072,0.459822416
16511,-0.0004512230000000001,3.307457209,0.000246191,0.428661674
16512,-0.0004512230000000001,3.307457209,0.000184631,0.428661674
16513,-0.0004512230000000001,3.308072805,0.000184679,0.428661674
16514,-0.0004512230000000001,3.308380604,0.000184679,0.5045254229999999
16515,-0.0004512230000000001,3.308380604,0.00012311899999999998,0.459822416
16516,-0.0004512230000000001,3.308688402,0.00012311899999999998,0.5045254229999999
16517,-0.0004512230000000001,3.308996201,0.000184679,0.459822416
16518,-0.0004512230000000001,3.309611559,0.000184631,0.459822416
16519,-0.0004512230000000001,3.309919357,0.000246191,0.459822416
16520,-0.000270769,3.3102271560000003,0.000184679,0.428661674
16521,-0.0004512230000000001,3.310534954,0.00012311899999999998,0.459822416
16522,-0.000631677,3.310842752,0.000184679,0.428661674
16523,-1.01369977,3.102481842,-0.041549064,0.428661674
16524,-1.393374801,3.017844915,-0.058599569,0.321639091
16525,-1.768357992,2.936285734,-0.074972965,0.428661674
16526,-2.197296858,2.843646765,-0.050905276,0.428661674
16527,-2.757425785,2.7245395180000003,-0.058107089,0.459822416
16528,-3.220109463,2.624514103,-0.061800338,0.428661674
16529,-3.848810911,2.491249323,-0.069863938,0.459822416
16530,-3.848810911,2.4835550790000003,-0.047396708,0.428661674
16531,-2.124573946,2.825796127,0.040995073,0.459822416
16532,-2.10003233,2.833182573,0.069186829,0.459822416
16533,-3.848810911,2.478015184,-0.00049243,0.383959353
16534,-2.738117218,2.693454742,-0.026837587000000003,0.428661674
16535,-1.3931943180000002,2.9692173,0.027268505,0.383959353
16536,-2.392187119,2.766704082,0.058722638,0.459822416
16537,-1.047444701,3.041851044,0.06967926,0.428661674
16538,-1.403119326,2.971987247,0.0,0.459822416
16539,-1.432713747,2.96521616,0.040071726,0.535686612
16540,-0.44815734,3.1708071230000003,0.025237227,0.428661674
16541,-0.750237167,3.11140728,0.028007125,0.459822416
16542,-0.7554702759999999,3.11140728,0.029176664,0.459822416
16543,-0.263011634,3.215741634,0.008432913,0.459822416
16544,-0.068662792,3.259137154,0.029484415,0.383959353
16545,-1.086422801,3.048006535,-0.012741709,0.459822416
16546,-0.633663952,3.140029907,-0.015450096000000003,0.459822416
16547,0.053143583,3.285605431,0.004924297,0.352799118
16548,-0.434081912,3.187119007,0.028130244,0.459822416
16549,-0.42866832,3.188042164,0.009417772,0.459822416
16550,-0.24388352,3.227436781,-0.01212616,0.459822416
16551,-0.609122217,3.1520330910000003,-0.0069556240000000005,0.459822416
16552,-0.60930264,3.151109695,-0.007448053,0.428661674
16553,-0.609122217,3.150801897,-0.015511656,0.459822416
16554,-0.60930264,3.151109695,0.0,0.459822416
16555,-0.609483123,3.151109695,6.15597e-05,0.459822416
16556,-0.239011273,3.2292835710000003,0.015634775,0.428661674
16557,-0.784342945,3.116023779,-0.0069556240000000005,0.352799118
16558,-0.789756536,3.113869429,-0.007448053,0.459822416
16559,-1.0671142340000002,3.055085182,-0.035024308,0.459822416
16560,-0.05873782900000001,3.2659082410000004,0.030038405,0.459822416
16561,-0.239191726,3.231437922,0.023575258,0.459822416
16562,-0.599377692,3.1563417910000005,0.020497512,0.459822416
16563,-0.599197209,3.155418634,-0.022467231,0.459822416
16564,-0.234499916,3.2320535180000003,6.15597e-05,0.535686612
16565,-0.22908631,3.234823465,0.015757893999999998,0.459822416
16566,-0.404667944,3.198814154,0.008740664,0.352799118
16567,0.5793471339999999,3.405328274,0.034408759,0.459822416
16568,0.983744323,3.493966341,0.051705502,0.428661674
16569,1.26633513,3.557059288,0.071587466,0.490983337
16570,1.334546685,3.574909925,0.033423901,0.459822416
16571,1.4321721790000002,3.598608255,0.020497512,0.459822416
16572,1.539181352,3.623845577,0.012987947,0.490983337
16573,1.280951858,3.574294567,-0.00049243,0.428661674
16574,1.280951858,3.576141119,-0.004862785,0.459822416
16575,1.032105923,3.527205467,-0.019635772,0.459822416
16576,0.657303214,3.450262785,-0.024929428,0.459822416
16577,-0.000631677,3.3136127,-0.052690316,0.428661674
16578,-0.0004512230000000001,3.3111505510000003,-0.043210983,0.428661674
16579,-0.0004512230000000001,3.3102271560000003,-0.028007125,0.459822416
16580,-0.0004512230000000001,3.309919357,-0.00049243,0.459822416
16581,-0.0004512230000000001,3.309611559,-0.00024623900000000004,0.459822416
16582,-0.000631677,3.309303761,-0.00012311899999999998,0.459822416
16583,-0.0004512230000000001,3.308688402,-0.000246191,0.459822416
16584,-0.0004512230000000001,3.309611559,0.0,0.459822416
16585,-0.000631677,3.309919357,0.00012311899999999998,0.428661674
16586,-0.385359377,3.22959137,-0.016004037,0.459822416
16587,-0.726056337,3.156957388,-0.030530835,0.490983337
16588,-0.643588901,3.17173028,-0.027576257000000003,0.459822416
